policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
PassingMain_v2,1,0,0,1,0,93.825,12.0,0.1626547828929746,0.08794724311493861
PassingMain_v2,1,1,1,0,0,90.075,20.5,0.14104253753879714,0.07394178717282776
PassingMain_v2,1,0,1,0,0,93.80833333333334,18.75,0.0844796485927678,0.06318186636474384
PassingMain_v2,1,1,1,0,0,93.58333333333333,13.5,0.14361253199416374,0.08834968125973312
PassingMain_v2,1,2,0,1,0,95.44166666666666,12.5,0.1074670582728672,0.07238675403378342
PassingMain_v2,1,3,1,0,0,96.13333333333334,11.0,0.17556475336503855,0.10273122668058965
PassingMain_v2,1,4,1,0,0,93.99166666666666,19.0,0.13467665259227943,0.05938347960383062
PassingMain_v2,1,5,1,0,0,94.38333333333333,13.5,0.11046643396213386,0.08109121192231804
PassingMain_v2,1,6,1,0,0,94.21666666666667,20.5,0.10755093754409524,0.056996024701733906
PassingMain_v2,1,7,1,0,0,94.46666666666667,15.5,0.12576836483661794,0.10657345931676505
PassingMain_v2,1,8,0,1,0,95.75,12.0,0.08848767562014627,0.06848147343619292
PassingMain_v2,1,9,0,1,0,92.74166666666666,19.25,0.15053551645978594,0.08147491744075366
PassingMain_v2,1,10,1,0,0,93.375,22.0,0.16522244668133615,0.0824640333519162
PassingMain_v2,1,11,1,0,0,92.11666666666667,26.0,0.10018583384826198,0.08809595224813424
PassingMain_v2,1,12,1,0,0,93.175,23.5,0.15153098139585508,0.07172156977596347
PassingMain_v2,1,13,1,0,0,92.20833333333334,21.25,0.10902893794209939,0.0931399371259433
PassingMain_v2,1,14,0,1,0,93.90833333333333,16.5,0.1331254225033319,0.09357664773785057
PassingMain_v2,1,15,1,0,0,93.72500000000001,18.25,0.12948342046434166,0.058641028748185935
PassingMain_v2,1,16,1,0,0,91.03333333333333,23.0,0.11215469931041144,0.0716877137536118
PassingMain_v2,1,17,1,0,0,93.8,21.25,0.1327630840228966,0.07476660252459937
PassingMain_v2,1,18,1,0,0,92.38333333333333,23.0,0.10909225300518474,0.07293979327803132
PassingMain_v2,1,19,1,0,0,94.25,13.25,0.10902585833652086,0.06996579184269744
PassingMain_v2,1,20,1,0,0,92.54166666666667,23.0,0.16784920129926637,0.08802369992140854
PassingMain_v2,1,21,0,1,0,95.38333333333333,13.0,0.0936257767850733,0.0703305537947571
PassingMain_v2,1,22,0,1,0,94.25833333333333,13.5,0.1329653866809942,0.09985227309109865
PassingMain_v2,1,23,1,0,0,93.425,23.75,0.18689124186378012,0.10001373682481948
PassingMain_v2,1,24,1,0,0,90.425,22.0,0.16044067158434464,0.08916960967539808
PassingMain_v2,1,0,1,0,0,93.075,22.5,0.15194509845927595,0.1177796343339938
PassingMain_v2,1,1,1,0,0,94.6,13.0,0.1377228791462854,0.08531231804825
PassingMain_v2,1,2,0,1,0,95.81666666666668,13.0,0.12314314831123602,0.06079852631852863
PassingMain_v2,1,3,0,1,0,93.45,15.5,0.12758772780229277,0.07928845078671198
PassingMain_v2,1,4,1,0,0,90.33333333333333,22.0,0.11176379653848678,0.07252058860916373
PassingMain_v2,1,5,1,0,0,91.79166666666667,23.5,0.13843802290060522,0.08907761210844492
PassingMain_v2,1,6,1,0,0,93.21666666666667,16.5,0.11208896522076739,0.08326392285015059
PassingMain_v2,1,7,1,0,0,91.61666666666667,19.5,0.08671051426810814,0.06740754424388479
PassingMain_v2,1,8,1,0,0,91.125,25.5,0.13336288271889424,0.08296439948004428
PassingMain_v2,1,9,1,0,0,90.89166666666667,26.0,0.15194131613192322,0.08119089615814283
PassingMain_v2,1,10,1,0,0,92.60833333333333,17.0,0.1724830629142521,0.08681318085812838
PassingMain_v2,1,11,1,0,0,92.76666666666667,22.5,0.15528762819658085,0.06814325149819915
PassingMain_v2,1,12,0,1,0,95.09166666666667,12.5,0.12615869075648659,0.05619062966030156
PassingMain_v2,1,13,0,1,0,93.93333333333334,18.75,0.11692975792187742,0.1089866192090847
PassingMain_v2,1,14,0,1,0,93.71666666666667,15.0,0.09515622153064089,0.07316970626276297
PassingMain_v2,1,15,1,0,0,93.10000000000001,14.0,0.11451770941688905,0.04503598799579053
PassingMain_v2,1,16,1,0,0,94.14166666666667,22.0,0.1127214673461595,0.08411495795195148
PassingMain_v2,1,17,1,0,0,89.875,19.0,0.10581938327955369,0.07538915800518756
PassingMain_v2,1,18,1,0,0,91.95,23.5,0.16492539770005735,0.07648449072429345
PassingMain_v2,1,19,0,1,0,95.19999999999999,12.5,0.10694063844477826,0.06811828888198321
PassingMain_v2,1,20,1,0,0,93.60000000000001,17.5,0.1536208404958423,0.07848196480264814
PassingMain_v2,1,21,1,0,0,95.38333333333333,14.75,0.10010345861154318,0.08395631737536723
PassingMain_v2,1,22,0,1,0,93.125,24.5,0.13261133827727195,0.08036490640013742
PassingMain_v2,1,23,1,0,0,93.29166666666666,19.5,0.12922579842739226,0.0752586093731126
PassingMain_v2,1,24,0,1,0,95.775,19.0,0.09681918008689262,0.0657030835976048
