policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
PassingMain_v2,12,0,1,0,0,92.33333333333333,17.75,0.10440157297523718,0.07591046360068437
PassingMain_v2,12,1,1,0,0,94.29166666666666,14.5,0.1176745710716946,0.0761461637871581
PassingMain_v2,12,2,1,0,0,93.26666666666667,22.0,0.11854312469713318,0.10720824222142723
PassingMain_v2,12,3,1,0,0,93.69166666666666,15.75,0.12780632707920958,0.05922715435293406
PassingMain_v2,12,4,0,1,0,95.66666666666667,14.5,0.1315211849929904,0.06145477566052954
PassingMain_v2,12,5,1,0,0,96.13333333333334,16.0,0.08352605286558279,0.08271102345102951
PassingMain_v2,12,6,1,0,0,89.79166666666667,22.5,0.12930563882737534,0.08363437176749995
PassingMain_v2,12,7,1,0,0,92.975,21.0,0.11213396449791384,0.07932077285065464
PassingMain_v2,12,8,1,0,0,94.61666666666667,17.0,0.15370340841159608,0.09984008361259925
PassingMain_v2,12,9,1,0,0,93.86666666666666,17.0,0.08891530881321205,0.08103527811850156
PassingMain_v2,12,10,1,0,0,94.76666666666667,13.75,0.13125865990939292,0.08021938600505767
PassingMain_v2,12,11,1,0,0,94.975,14.5,0.11848004577582463,0.05878121363347356
PassingMain_v2,12,12,1,0,0,93.78333333333333,14.25,0.11567530838904688,0.10953561017076845
PassingMain_v2,12,13,1,0,0,92.28333333333333,19.5,0.12321421194100494,0.07728701116219266
PassingMain_v2,12,14,0,0,1,93.89166666666667,15.5,0.11024568407232734,0.10098321645295394
PassingMain_v2,12,15,0,0,1,93.525,13.25,0.1318275326076604,0.08405035358855509
PassingMain_v2,12,16,0,0,1,94.59166666666667,25.0,0.13698608960309783,0.09837078485896483
PassingMain_v2,12,17,1,0,0,94.5,16.5,0.11958087636330338,0.06225839125494204
PassingMain_v2,12,18,1,0,0,91.25,19.5,0.1162190833021574,0.10710676738099142
PassingMain_v2,12,19,0,1,0,93.51666666666667,19.0,0.1110556330869633,0.0684876775516964
PassingMain_v2,12,20,1,0,0,91.70833333333334,24.25,0.14591704669909664,0.10791957731751768
PassingMain_v2,12,21,1,0,0,94.22500000000001,17.75,0.10462925074487028,0.07539008860730037
PassingMain_v2,12,22,1,0,0,92.05833333333334,15.75,0.13472673869221824,0.07615552988002804
PassingMain_v2,12,23,1,0,0,92.83333333333333,16.5,0.13139969896416412,0.09863532986601294
PassingMain_v2,12,24,1,0,0,94.1,18.5,0.10878315270728339,0.08321203623299842
