policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v3,1,0,0,1,0,35.74166666666667,13.25,0.05369610622845689,0.0050476568334338195
GKBug_v3,1,1,0,0,1,68.40833333333333,43.75,0.08828071295373444,0.014524326807444745
GKBug_v3,1,0,1,0,0,56.858333333333334,56.0,0.06102994318820191,0.017500286515227947
GKBug_v3,1,1,0,1,0,31.374999999999996,5.25,0.05452347423894765,0.001259599729078543
GKBug_v3,1,2,0,1,0,30.9,10.0,0.04128432423837439,0.004300060465419321
GKBug_v3,1,3,1,0,0,43.13333333333333,38.0,0.08125358161916522,0.011260692382465284
GKBug_v3,1,4,1,0,0,56.616666666666674,50.5,0.07775327912171727,0.016936779713812928
GKBug_v3,1,5,1,0,0,53.98333333333334,24.0,0.07761889831263154,0.011114918994568082
GKBug_v3,1,6,1,0,0,42.766666666666666,17.5,0.08672518167517564,0.007570176560774217
GKBug_v3,1,7,1,0,0,45.06666666666666,30.25,0.06049653930747612,0.01849531894981659
GKBug_v3,1,8,1,0,0,78.30833333333334,36.25,0.058281846919790575,0.011097677415518793
GKBug_v3,1,9,1,0,0,39.2,18.5,0.04872009269063027,0.005593779052572122
GKBug_v3,1,10,0,1,0,26.458333333333332,3.25,0.04407735192364773,0.0011151461026345324
GKBug_v3,1,11,1,0,0,40.358333333333334,27.25,0.048203810322854194,0.01376099730295203
GKBug_v3,1,12,1,0,0,7.591666666666666,11.0,0.07134748380850134,0.0033656947604578376
GKBug_v3,1,13,1,0,0,60.224999999999994,22.75,0.057753759013094305,0.022052377417458902
GKBug_v3,1,14,1,0,0,46.525,34.5,0.06375663047508853,0.005797259711619257
GKBug_v3,1,15,0,1,0,27.941666666666663,2.75,0.046615606707474215,0.0007369891948662969
GKBug_v3,1,16,1,0,0,58.291666666666664,58.5,0.07025629790147161,0.011977386359013293
GKBug_v3,1,17,1,0,0,59.49166666666667,59.5,0.061933141135701156,0.00926185123622644
GKBug_v3,1,18,1,0,0,28.041666666666664,11.75,0.07311298013051684,0.004922373554488357
GKBug_v3,1,19,1,0,0,31.216666666666665,13.5,0.06089622510969479,0.005747206943112524
GKBug_v3,1,20,1,0,0,26.174999999999997,20.0,0.062164864706246666,0.00531360437479476
GKBug_v3,1,21,1,0,0,72.82499999999999,57.75,0.07764503742488055,0.017994867816046946
GKBug_v3,1,22,1,0,0,28.633333333333333,4.25,0.07306235732422016,0.00332570518661575
GKBug_v3,1,23,1,0,0,87.15,16.5,0.05775801148120776,0.00527932060724152
GKBug_v3,1,24,1,0,0,56.50833333333334,36.75,0.05785762591381223,0.01094046258986345
GKBug_v3,1,0,1,0,0,53.516666666666666,44.75,0.061011465543727945,0.013269421155350998
GKBug_v3,1,1,1,0,0,50.208333333333336,55.5,0.04707860956066579,0.010924002121961306
GKBug_v3,1,2,1,0,0,58.8,52.5,0.07315430045616199,0.03092036616730212
GKBug_v3,1,3,1,0,0,90.74166666666666,16.5,0.05785157653352155,0.0020640376464196434
GKBug_v3,1,4,1,0,0,41.36666666666667,23.25,0.044158624818522646,0.010105164510481504
GKBug_v3,1,5,0,0,1,35.16666666666667,8.75,0.05304472464252236,0.004284554628064283
GKBug_v3,1,6,1,0,0,31.724999999999998,36.75,0.06155371884072106,0.006209285232390591
GKBug_v3,1,7,0,1,0,72.66666666666667,3.75,0.12063419067314497,0.00017032953704747346
GKBug_v3,1,8,1,0,0,73.68333333333334,3.25,0.07230011252920977,0.0026268732152887548
GKBug_v3,1,9,1,0,0,56.791666666666664,6.5,0.13923944557118795,0.0037891202626969015
GKBug_v3,1,10,1,0,0,51.5,46.0,0.0704411278826543,0.007034958421509278
GKBug_v3,1,11,1,0,0,59.891666666666666,17.25,0.0427327670250515,0.004404415912164166
GKBug_v3,1,12,1,0,0,28.191666666666666,3.75,0.056070810630206816,0.003305201576342849
GKBug_v3,1,13,1,0,0,80.76666666666667,32.75,0.07832051520437487,0.0057865806486107375
GKBug_v3,1,14,1,0,0,69.89166666666667,27.75,0.054213306774472184,0.012655689602546316
GKBug_v3,1,15,1,0,0,66.65833333333333,60.25,0.05845763697594819,0.014123246668371739
GKBug_v3,1,16,0,1,0,24.975,0.25,0.04104747306881276,0.0004260590428187913
GKBug_v3,1,17,1,0,0,57.74166666666667,51.0,0.06401690083871438,0.010716753863632356
GKBug_v3,1,18,1,0,0,85.175,23.5,0.07094630282180439,0.013562435213759641
GKBug_v3,1,19,1,0,0,52.449999999999996,44.25,0.06528514751143982,0.009114192766534633
GKBug_v3,1,20,1,0,0,43.75,13.5,0.056906813852879407,0.005826108825885924
GKBug_v3,1,21,1,0,0,66.35833333333333,54.5,0.06703666575630193,0.007224448768884669
GKBug_v3,1,22,1,0,0,33.5,7.75,0.08320794525901923,0.004364205005075493
GKBug_v3,1,23,1,0,0,68.41666666666667,38.75,0.06197594519144767,0.015251918771504109
GKBug_v3,1,24,1,0,0,54.400000000000006,56.0,0.06274575166738497,0.0134172840548186
