policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
PassingMain_v2,14,0,1,0,0,95.09166666666667,13.0,0.1147948913101039,0.059764347955242936
PassingMain_v2,14,1,1,0,0,91.71666666666667,24.75,0.11198599809315994,0.092563381386946
PassingMain_v2,14,2,1,0,0,94.27499999999999,18.0,0.11561519959501872,0.0752419665487929
PassingMain_v2,14,3,1,0,0,94.59166666666667,15.0,0.1324676528137237,0.07597124657941148
PassingMain_v2,14,4,1,0,0,94.65,15.25,0.1451915586397686,0.0769427316752036
PassingMain_v2,14,5,0,1,0,93.2,19.0,0.11690566685955542,0.05847184365574382
PassingMain_v2,14,6,1,0,0,95.15,17.5,0.17146775821039237,0.08636821947905746
PassingMain_v2,14,7,1,0,0,92.49166666666667,19.0,0.14814380629680665,0.06970686849264136
PassingMain_v2,14,8,1,0,0,92.41666666666667,17.0,0.12909682179730345,0.07936199704385882
PassingMain_v2,14,9,1,0,0,91.75,25.5,0.13538498774120467,0.07139036264073151
PassingMain_v2,14,10,1,0,0,92.00833333333334,22.5,0.142809023864093,0.09287634417541624
PassingMain_v2,14,11,1,0,0,94.19999999999999,15.5,0.09915632848098109,0.067660639621185
PassingMain_v2,14,12,1,0,0,91.57499999999999,17.5,0.08954709067335391,0.0936707856371327
PassingMain_v2,14,13,0,1,0,94.33333333333334,14.0,0.15406726699424622,0.07031943421085979
PassingMain_v2,14,14,1,0,0,94.21666666666667,15.5,0.10358220793325225,0.09338971929363522
PassingMain_v2,14,15,0,1,0,95.21666666666667,17.25,0.13584351607462397,0.09135451297225422
PassingMain_v2,14,16,1,0,0,94.22500000000001,13.5,0.140154194571803,0.07566420735541472
PassingMain_v2,14,17,0,1,0,95.09166666666667,16.5,0.10633508559455672,0.09140359456305454
PassingMain_v2,14,18,1,0,0,94.425,19.25,0.111592464261267,0.07332712539758134
PassingMain_v2,14,19,0,1,0,95.85833333333333,13.0,0.12989135318244457,0.0505451015005315
PassingMain_v2,14,20,0,0,1,93.50833333333334,19.5,0.13010751884783509,0.10380850392432639
PassingMain_v2,14,21,1,0,0,93.825,19.0,0.16964401581113084,0.07134748263728811
PassingMain_v2,14,22,1,0,0,91.125,18.5,0.15086119400447381,0.07670227515650727
PassingMain_v2,14,23,1,0,0,95.475,16.5,0.1272564438577313,0.0693798113276127
PassingMain_v2,14,24,1,0,0,93.23333333333333,23.0,0.1298741367613982,0.09281287290542178
