policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
PassingMain_v2,5,0,1,0,0,93.45833333333333,10.0,0.11925331570332712,0.06180641023596997
PassingMain_v2,5,1,1,0,0,91.70833333333334,23.5,0.11065824042069515,0.06468889400492864
PassingMain_v2,5,2,0,1,0,93.96666666666667,11.0,0.20084801058042925,0.09710458065040599
PassingMain_v2,5,3,1,0,0,93.35833333333333,20.5,0.10962164449024348,0.06939953008652401
PassingMain_v2,5,4,1,0,0,91.83333333333333,18.0,0.14900989669966083,0.08643142589309184
PassingMain_v2,5,5,1,0,0,91.10000000000001,22.5,0.12469428287108358,0.08759621917631169
PassingMain_v2,5,6,0,0,1,94.36666666666666,13.5,0.08855828356000416,0.06789000478555303
PassingMain_v2,5,7,1,0,0,88.7,34.5,0.14447526747297512,0.07926618515965288
PassingMain_v2,5,8,0,0,1,89.61666666666666,17.5,0.1721062313147753,0.09868255631208281
PassingMain_v2,5,9,0,1,0,95.525,15.0,0.1071849377182475,0.08450465981095276
PassingMain_v2,5,10,0,1,0,94.44166666666666,15.5,0.13596315544878254,0.07369047457135605
PassingMain_v2,5,11,1,0,0,93.51666666666667,22.5,0.13258423447788012,0.07629164034914324
PassingMain_v2,5,12,1,0,0,94.84166666666667,20.5,0.11915773930995638,0.07586949533102724
PassingMain_v2,5,13,0,1,0,81.46666666666667,5.75,0.22085143967240037,0.06457963570907374
PassingMain_v2,5,14,1,0,0,89.43333333333334,39.0,0.1372561179472472,0.06073042558794873
PassingMain_v2,5,15,1,0,0,90.69166666666668,21.0,0.15138880447114308,0.07144733727832508
PassingMain_v2,5,16,1,0,0,92.25833333333333,26.0,0.15310762633636238,0.09866308930992924
PassingMain_v2,5,17,1,0,0,92.80000000000001,14.25,0.15506379798933947,0.07619348584524131
PassingMain_v2,5,18,1,0,0,92.53333333333333,21.0,0.13120093625753407,0.06304414915509626
PassingMain_v2,5,19,1,0,0,94.66666666666667,19.5,0.1270207506773338,0.08948290611634183
PassingMain_v2,5,20,1,0,0,93.09166666666667,12.5,0.1320092672245543,0.09846415460684167
PassingMain_v2,5,21,0,1,0,90.875,28.25,0.14861715716819313,0.06288967635210985
PassingMain_v2,5,22,0,1,0,94.49166666666666,10.5,0.13195478661394514,0.07684002982066034
PassingMain_v2,5,23,1,0,0,92.64166666666667,19.5,0.12938181659115447,0.057939069289149304
PassingMain_v2,5,24,1,0,0,92.08333333333333,17.5,0.13779004928609995,0.08160241704799118
PassingMain_v2,5,0,1,0,0,96.36666666666667,14.0,0.11324992915473948,0.07926863831747735
PassingMain_v2,5,1,0,0,1,94.98333333333333,13.5,0.06981103860642536,0.10364078480233928
PassingMain_v2,5,2,0,1,0,92.925,21.0,0.13380025740155285,0.06930071994860115
PassingMain_v2,5,3,1,0,0,92.83333333333333,19.0,0.13361633377624474,0.06083964195813664
PassingMain_v2,5,4,1,0,0,96.19166666666666,15.0,0.10044791757185305,0.06848031967385933
PassingMain_v2,5,5,0,0,1,91.00833333333334,15.0,0.1361805717739013,0.06955761146825351
PassingMain_v2,5,6,0,1,0,91.10000000000001,12.0,0.18423259366764647,0.08146650446071041
PassingMain_v2,5,7,0,0,1,94.60833333333333,15.5,0.126094044673037,0.07488626805688713
PassingMain_v2,5,8,1,0,0,94.55,16.0,0.15144533848066702,0.07258050140269812
PassingMain_v2,5,9,0,1,0,76.4,4.25,0.3156445790235853,0.033622878399990765
PassingMain_v2,5,10,1,0,0,95.15833333333333,15.5,0.12498616647836276,0.07825612270249452
PassingMain_v2,5,11,1,0,0,94.33333333333334,19.5,0.09231838640586967,0.055436800292489784
PassingMain_v2,5,12,1,0,0,94.825,15.5,0.10313676871779175,0.06615062866453224
PassingMain_v2,5,13,1,0,0,94.64166666666667,13.5,0.12560397930434275,0.0958055807702871
PassingMain_v2,5,14,1,0,0,91.15833333333333,22.0,0.18108100105930228,0.08970423054824066
PassingMain_v2,5,15,1,0,0,89.89166666666667,20.5,0.16013308766495116,0.10045950097175393
PassingMain_v2,5,16,1,0,0,93.5,18.5,0.14255929483836707,0.06460303377507387
PassingMain_v2,5,17,1,0,0,93.03333333333333,21.75,0.12399429265826672,0.08913935111821314
PassingMain_v2,5,18,0,1,0,93.21666666666667,15.5,0.09523842763915037,0.06656903086261298
PassingMain_v2,5,19,1,0,0,92.83333333333333,18.0,0.12243340268680221,0.0745831532763585
PassingMain_v2,5,20,1,0,0,93.69166666666666,18.25,0.11613839885911267,0.08340884901800771
PassingMain_v2,5,21,1,0,0,92.45833333333333,18.0,0.13736198195057717,0.05135075541446748
PassingMain_v2,5,22,0,1,0,95.10833333333333,16.0,0.10153685311696661,0.06305814965183379
PassingMain_v2,5,23,0,1,0,91.4,24.5,0.09726702679697759,0.0621730384763041
PassingMain_v2,5,24,1,0,0,96.05,13.5,0.10223054885095517,0.08042302516121917
