policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
PassingMain_v2,19,0,0,0,1,93.05833333333334,18.5,0.13161623091412258,0.06988351273348234
PassingMain_v2,19,1,1,0,0,91.025,18.5,0.09517784446821638,0.06892872984956964
PassingMain_v2,19,2,1,0,0,93.4,19.5,0.09183168637407675,0.07794483823837839
PassingMain_v2,19,3,1,0,0,92.99166666666666,20.5,0.13549479256976293,0.09186386924203531
PassingMain_v2,19,4,1,0,0,94.60833333333333,15.0,0.10198156036550107,0.06428568672010218
PassingMain_v2,19,5,0,1,0,89.60000000000001,17.5,0.1398343886854668,0.07781184152108171
PassingMain_v2,19,6,1,0,0,87.94999999999999,27.0,0.13359447953427148,0.06490655819340445
PassingMain_v2,19,7,0,0,1,92.59166666666667,23.0,0.13806718825211522,0.08512375064013382
PassingMain_v2,19,8,1,0,0,93.01666666666667,28.0,0.1500247936884089,0.08458208280081969
PassingMain_v2,19,9,1,0,0,93.56666666666666,18.0,0.16607938246970172,0.12359993379386891
PassingMain_v2,19,10,1,0,0,94.59166666666667,16.75,0.1270550929089153,0.07286234579621714
PassingMain_v2,19,11,1,0,0,93.73333333333333,17.5,0.12115439243870993,0.0904646555556631
PassingMain_v2,19,12,1,0,0,94.8,19.0,0.10352597983452334,0.06487766996767819
PassingMain_v2,19,13,1,0,0,96.15,10.5,0.14132837250441013,0.083138497533791
PassingMain_v2,19,14,1,0,0,95.575,17.5,0.12928322572611814,0.0996186294619599
PassingMain_v2,19,15,1,0,0,90.51666666666667,19.0,0.1277522644075556,0.06384677951118371
PassingMain_v2,19,16,1,0,0,93.36666666666666,17.5,0.14441128705928213,0.08326585160054595
PassingMain_v2,19,17,1,0,0,92.76666666666667,23.5,0.1058780622131992,0.06588240782314835
PassingMain_v2,19,18,1,0,0,93.14166666666667,18.75,0.14061096396172618,0.07147910980383124
PassingMain_v2,19,19,0,1,0,93.20833333333334,18.5,0.11016937516846749,0.10034605891718605
PassingMain_v2,19,20,0,1,0,95.44166666666666,12.5,0.09528759159208021,0.06561801064868175
PassingMain_v2,19,21,0,0,1,94.44166666666666,12.5,0.13923923922187492,0.10191148780259317
PassingMain_v2,19,22,1,0,0,95.01666666666667,18.0,0.0906355517890787,0.07545237326443434
PassingMain_v2,19,23,0,1,0,91.88333333333333,21.25,0.138968839770023,0.08145273124613268
PassingMain_v2,19,24,0,1,0,93.28333333333333,17.75,0.14567880941529338,0.07025108420853375
PassingMain_v2,19,0,0,0,1,95.175,14.0,0.13844489654720024,0.08469955581986281
PassingMain_v2,19,1,1,0,0,91.975,24.75,0.11930621674693333,0.046447454916382816
PassingMain_v2,19,2,1,0,0,92.83333333333333,17.5,0.12869865973127853,0.08336975999071729
PassingMain_v2,19,3,1,0,0,95.41666666666667,16.25,0.10982083311834787,0.08168817605560386
PassingMain_v2,19,4,1,0,0,94.69999999999999,16.5,0.0854767623395617,0.07471097816808585
PassingMain_v2,19,5,0,1,0,96.75,11.0,0.09795115335624147,0.06131991397802515
PassingMain_v2,19,6,1,0,0,93.16666666666666,21.0,0.14590724544409295,0.09211255000495745
PassingMain_v2,19,7,0,0,1,91.425,22.0,0.09584558778800867,0.0656975207190369
PassingMain_v2,19,8,0,1,0,92.84166666666667,15.5,0.11873746236639933,0.07434207362295354
PassingMain_v2,19,9,1,0,0,93.18333333333332,21.0,0.13632426419354585,0.08545152315902496
PassingMain_v2,19,10,0,1,0,97.06666666666666,10.0,0.12641247395667657,0.08083664684659027
PassingMain_v2,19,11,0,1,0,93.78333333333333,14.0,0.12535190613465427,0.07739053002733472
PassingMain_v2,19,12,0,1,0,93.825,22.0,0.14120863786314264,0.11663497177875776
PassingMain_v2,19,13,0,1,0,93.94166666666666,19.5,0.09777978197458548,0.06959214230415318
PassingMain_v2,19,14,1,0,0,93.63333333333334,17.5,0.13117970021567738,0.09138441706442271
PassingMain_v2,19,15,1,0,0,91.25,24.0,0.127501332821229,0.08777274613476672
PassingMain_v2,19,16,1,0,0,92.03333333333333,17.75,0.14228199245567538,0.0915965089691789
PassingMain_v2,19,17,0,0,1,96.23333333333333,11.0,0.12507963293818675,0.0678460859005263
PassingMain_v2,19,18,1,0,0,96.34166666666667,16.5,0.13564226062014287,0.0834279860181558
PassingMain_v2,19,19,1,0,0,91.06666666666666,18.5,0.1515857592703505,0.09338524166386315
PassingMain_v2,19,20,0,1,0,95.01666666666667,23.25,0.1332618981621136,0.09032631551444073
PassingMain_v2,19,21,0,0,1,93.38333333333333,20.5,0.12947259872927305,0.06335711737519512
PassingMain_v2,19,22,1,0,0,92.425,21.0,0.1392023836289812,0.08810236707097477
PassingMain_v2,19,23,1,0,0,88.2,16.5,0.130476441317716,0.06891559837005903
PassingMain_v2,19,24,1,0,0,92.84166666666667,16.5,0.14222728897775952,0.09512757958496189
