policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v3,11,0,0,1,0,14.916666666666668,10.0,0.05489333148374378,0.004497044828905329
GKBug_v3,11,1,1,0,0,71.475,45.0,0.07250238999714088,0.015112752752263786
GKBug_v3,11,2,1,0,0,35.81666666666667,6.75,0.05146505148766053,0.004400436576164776
GKBug_v3,11,3,0,1,0,87.81666666666666,16.0,0.07061694725728161,0.003040599491884683
GKBug_v3,11,4,0,1,0,74.25,36.25,0.08423806063452081,0.009861618954367279
GKBug_v3,11,5,1,0,0,62.525,41.25,0.08126398335889214,0.010809659582525806
GKBug_v3,11,6,0,1,0,91.30833333333334,12.5,0.08369501479418515,0.0023800873366896136
GKBug_v3,11,7,0,1,0,50.5,25.75,0.08951815130785842,0.010308450753254525
GKBug_v3,11,8,0,0,1,60.81666666666666,28.5,0.0698729223630204,0.016488443815639575
GKBug_v3,11,9,1,0,0,49.516666666666666,35.0,0.053861288205353006,0.010602033958889718
GKBug_v3,11,10,0,1,0,51.65,28.5,0.06907424012833138,0.034812354888315966
GKBug_v3,11,11,1,0,0,64.40833333333333,36.75,0.07295951610166525,0.024938332684994395
GKBug_v3,11,12,1,0,0,66.18333333333334,42.75,0.07750467476742275,0.011316345369243643
GKBug_v3,11,13,0,0,1,64.64999999999999,41.0,0.07417964032981259,0.014165335544176018
GKBug_v3,11,14,0,1,0,61.06666666666667,26.75,0.07161899432180605,0.008306437062628895
GKBug_v3,11,15,0,1,0,30.883333333333336,4.25,0.11704524260836194,0.0021900348814318333
GKBug_v3,11,16,0,1,0,57.375,28.25,0.08217364649950301,0.02008737715053204
GKBug_v3,11,17,1,0,0,77.325,27.0,0.09561568523671354,0.010666580554117832
GKBug_v3,11,18,0,1,0,63.26666666666667,43.5,0.06686104072790586,0.024324841590531596
GKBug_v3,11,19,0,1,0,27.48333333333333,7.25,0.09059239857976778,0.0019257978968546773
GKBug_v3,11,20,0,0,1,37.358333333333334,12.75,0.04732821071312496,0.005017814053609181
GKBug_v3,11,21,0,1,0,43.516666666666666,22.25,0.0677944228463776,0.018973697149832706
GKBug_v3,11,22,0,1,0,34.75,9.25,0.06295255436414637,0.005938696861487397
GKBug_v3,11,23,1,0,0,59.25833333333333,43.75,0.05428904129366733,0.010542854961250998
GKBug_v3,11,24,1,0,0,39.00833333333333,11.25,0.051515726747400604,0.009051178543499305
GKBug_v3,11,0,0,0,1,69.21666666666667,12.25,0.07166924398795552,0.004402495751086408
GKBug_v3,11,1,0,1,0,32.25833333333333,9.25,0.10052003715167258,0.00266422349309085
GKBug_v3,11,2,1,0,0,56.041666666666664,35.5,0.07627421485230933,0.011830238385353834
GKBug_v3,11,3,1,0,0,55.425000000000004,15.0,0.09569093789168381,0.006651721699457245
GKBug_v3,11,4,0,1,0,84.54166666666667,17.0,0.10228405753852764,0.0030420437969256734
GKBug_v3,11,5,1,0,0,44.44166666666667,24.25,0.06070319607041379,0.004860252470669612
GKBug_v3,11,6,1,0,0,64.625,26.0,0.07465961057236235,0.01435160526325922
GKBug_v3,11,7,0,1,0,55.05,32.75,0.06927227957087644,0.008953239644830923
GKBug_v3,11,8,0,1,0,31.758333333333333,4.25,0.10120346433510045,0.014153693466918266
GKBug_v3,11,9,0,0,1,52.19166666666667,25.5,0.02379617227667508,0.015950353461006466
GKBug_v3,11,10,0,0,1,66.45833333333333,36.0,0.09043839571113728,0.03019352390784205
GKBug_v3,11,11,0,1,0,99.40833333333333,3.0,0.0,0.0002100249171282355
GKBug_v3,11,12,0,1,0,61.00833333333333,14.0,0.05062220282123876,0.010896794801006086
GKBug_v3,11,13,0,1,0,44.483333333333334,19.75,0.11039912189974609,0.01612204048753603
GKBug_v3,11,14,0,1,0,27.116666666666667,5.25,0.037451281533579586,0.005354289360687153
GKBug_v3,11,15,0,1,0,53.75,32.75,0.06129685150850919,0.008504150010992502
GKBug_v3,11,16,0,1,0,40.09166666666666,22.0,0.04168149894783391,0.014104441293218308
GKBug_v3,11,17,0,0,1,67.70833333333334,43.0,0.05622987036299939,0.012964043288465238
GKBug_v3,11,18,0,0,1,65.35,34.25,0.059748472332144045,0.02390441324437149
GKBug_v3,11,19,0,1,0,34.775,4.25,0.09437586418728112,0.004067998139717026
GKBug_v3,11,20,1,0,0,50.80833333333333,28.25,0.06979958580266134,0.021335539554912145
GKBug_v3,11,21,0,1,0,15.016666666666667,6.75,0.07977161853188014,0.00293580567788995
GKBug_v3,11,22,0,1,0,44.09166666666667,31.5,0.059926076898522654,0.007484939665326238
GKBug_v3,11,23,1,0,0,87.64999999999999,14.5,0.1194419121830607,0.00455192445637298
GKBug_v3,11,24,1,0,0,63.44166666666666,45.0,0.058409785183549424,0.015127617288307688
