policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v3,10,0,1,0,0,29.491666666666667,5.5,0.04265226935106289,0.002552105300668633
GKBug_v3,10,1,1,0,0,29.375,8.75,0.08608811054320266,0.005695621502865697
GKBug_v3,10,2,1,0,0,43.233333333333334,20.0,0.0918478505067992,0.009274106440272718
GKBug_v3,10,3,0,1,0,1.875,2.5,0.036711793594342165,0.0003655893909194082
GKBug_v3,10,4,1,0,0,52.24166666666667,53.75,0.06511330371426205,0.01959132109319476
GKBug_v3,10,5,1,0,0,59.291666666666664,68.0,0.06813594677390904,0.011682998743647042
GKBug_v3,10,6,1,0,0,56.175,56.75,0.06774773275622464,0.01105599818974988
GKBug_v3,10,7,1,0,0,43.28333333333333,15.75,0.10266528209253316,0.0037759965420902106
GKBug_v3,10,8,1,0,0,51.083333333333336,62.0,0.07264075366651636,0.00897059057437752
GKBug_v3,10,9,0,1,0,29.883333333333333,2.75,0.060732912231396693,0.005000921994925701
GKBug_v3,10,10,1,0,0,50.81666666666666,57.75,0.07366169319885975,0.014023683901523308
GKBug_v3,10,11,1,0,0,60.550000000000004,51.5,0.057948623120976886,0.011572003381136804
GKBug_v3,10,12,0,1,0,45.68333333333333,13.75,0.07937836074135396,0.007786914563098751
GKBug_v3,10,13,1,0,0,63.84166666666666,62.0,0.07379853063596842,0.01052705016515666
GKBug_v3,10,14,1,0,0,80.19166666666668,25.0,0.06582325674345053,0.0036356345228117076
GKBug_v3,10,15,1,0,0,31.783333333333335,9.75,0.14129767679482283,0.007551725892720106
GKBug_v3,10,16,1,0,0,37.74166666666667,33.25,0.06002942026683658,0.00492032840054205
GKBug_v3,10,17,1,0,0,65.34166666666667,61.0,0.0790361561391094,0.013625238260750825
GKBug_v3,10,18,1,0,0,58.59166666666666,54.25,0.06789563507984789,0.020669666031371405
GKBug_v3,10,19,1,0,0,54.300000000000004,43.75,0.060148009924318575,0.02941244309621886
GKBug_v3,10,20,0,1,0,38.074999999999996,16.25,0.09449725898172799,0.005259917911123676
GKBug_v3,10,21,0,1,0,30.7,9.75,0.05539372203530339,0.01335199928752929
GKBug_v3,10,22,1,0,0,50.849999999999994,42.75,0.04393758144041136,0.010396317954801771
GKBug_v3,10,23,0,1,0,93.72500000000001,14.0,0.05509088757303719,0.0030903076093037663
GKBug_v3,10,24,1,0,0,69.05,48.0,0.07131951244941626,0.010008694715974124
