policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v0,3,0,1,0,0,62.458333333333336,42.25,0.08790507576340657,0.02021821274289202
GKBug_v0,3,1,1,0,0,47.9,29.25,0.07422475872036711,0.0070329835853023505
GKBug_v0,3,2,1,0,0,58.766666666666666,23.75,0.06081393720139484,0.007416806664170724
GKBug_v0,3,3,0,1,0,65.38333333333334,36.25,0.07426836924131876,0.01706244666234357
GKBug_v0,3,4,1,0,0,61.31666666666666,47.0,0.0734344132922372,0.02406204313063568
GKBug_v0,3,5,1,0,0,67.39166666666667,62.25,0.08170039740605585,0.01834201683422198
GKBug_v0,3,6,1,0,0,60.00833333333333,54.25,0.08715715694057259,0.02622239396380211
GKBug_v0,3,7,1,0,0,60.04166666666667,32.5,0.06197083811920773,0.00815456645355735
GKBug_v0,3,8,1,0,0,53.41666666666667,38.75,0.07278364654264828,0.016120994574690982
GKBug_v0,3,9,1,0,0,57.69166666666666,56.75,0.07359030352694286,0.0134270905339339
GKBug_v0,3,10,0,1,0,54.39166666666667,20.75,0.058662405273781214,0.00744889683087531
GKBug_v0,3,11,0,1,0,95.175,10.5,0.12967360283778695,0.0018678844361630276
GKBug_v0,3,12,1,0,0,77.20833333333333,20.5,0.07291021011301668,0.007684426533473303
GKBug_v0,3,13,1,0,0,69.88333333333333,32.75,0.08287698379959416,0.0217662544128302
GKBug_v0,3,14,0,0,1,42.34166666666667,20.5,0.0464729414980896,0.010082870352881468
GKBug_v0,3,15,1,0,0,62.55,44.5,0.07396283808522319,0.021347143051462205
GKBug_v0,3,16,1,0,0,51.24166666666666,17.25,0.06396016220034331,0.018966949504183355
GKBug_v0,3,17,1,0,0,62.375,43.75,0.06162406025850777,0.007835469714239547
GKBug_v0,3,18,1,0,0,61.425,50.75,0.06534300610243622,0.011566829905722038
GKBug_v0,3,19,0,1,0,51.94166666666666,13.0,0.06838239370325021,0.0044484169375450175
GKBug_v0,3,20,1,0,0,58.01666666666667,25.5,0.05981623390967071,0.015133666393439018
GKBug_v0,3,21,0,1,0,72.95,9.75,0.0696087139070284,0.0033620335078051473
GKBug_v0,3,22,1,0,0,66.00833333333334,42.0,0.07826867743247803,0.011264127559983838
GKBug_v0,3,23,0,1,0,89.15833333333333,13.5,0.04681692101476965,0.005232103412864801
GKBug_v0,3,24,1,0,0,69.85,38.75,0.062107019288784926,0.0172813459766028
GKBug_v0,3,0,0,0,1,45.775,13.75,0.06713667536261955,0.005454461130022315
GKBug_v0,3,1,0,1,0,74.64166666666667,3.75,0.0,2.2535528320300496e-05
GKBug_v0,3,2,1,0,0,66.28333333333333,38.0,0.05892877825554558,0.019334322005196206
GKBug_v0,3,3,0,1,0,61.625,18.5,0.09041232262760107,0.01087174634403136
GKBug_v0,3,4,1,0,0,65.9,35.0,0.07140826048369044,0.03085760770190326
GKBug_v0,3,5,1,0,0,65.30833333333334,48.0,0.07243346476128674,0.011251382215177554
GKBug_v0,3,6,0,1,0,67.48333333333333,29.0,0.06120964543345481,0.011955243657170779
GKBug_v0,3,7,1,0,0,71.01666666666667,53.0,0.07939690347629251,0.01775398853228368
GKBug_v0,3,8,0,1,0,66.05,50.0,0.0830738686982344,0.017119736306450625
GKBug_v0,3,9,1,0,0,79.63333333333334,23.75,0.09318236137485676,0.014452438045350194
GKBug_v0,3,10,0,1,0,49.43333333333334,28.75,0.05244719904328942,0.02404625370576978
GKBug_v0,3,11,1,0,0,58.416666666666664,19.25,0.04754673110881798,0.013977612589389631
GKBug_v0,3,12,1,0,0,52.13333333333333,26.0,0.06455641356366969,0.010034513610869262
GKBug_v0,3,13,1,0,0,80.45833333333333,39.75,0.06562451714048785,0.012037774972101054
GKBug_v0,3,14,0,1,0,73.51666666666667,2.75,0.06912496210188611,0.000593857686147655
GKBug_v0,3,15,0,0,1,63.44166666666666,23.75,0.03984111432801454,0.011440245077308767
GKBug_v0,3,16,0,1,0,72.33333333333334,4.25,0.07234556194076647,0.00020506021583855197
GKBug_v0,3,17,0,1,0,66.86666666666666,39.5,0.0881753259266367,0.011810458961126756
GKBug_v0,3,18,0,1,0,50.775000000000006,4.0,0.03817471229074334,0.0012551709379930434
GKBug_v0,3,19,1,0,0,57.833333333333336,41.75,0.10754107595898617,0.030670403493640135
GKBug_v0,3,20,0,1,0,49.93333333333334,10.0,0.0484626960432377,0.005219760000407119
GKBug_v0,3,21,0,1,0,99.34166666666667,3.5,0.0,3.767486648506406e-05
GKBug_v0,3,22,0,1,0,65.425,26.5,0.06862627645390093,0.013408675235230434
GKBug_v0,3,23,1,0,0,60.475,32.75,0.05920245798609038,0.008600773902607202
GKBug_v0,3,24,0,1,0,51.80833333333334,19.25,0.06971566059975476,0.012487176216668767
GKBug_v0,3,0,0,1,0,49.675000000000004,2.75,0.03928558833886596,0.0002953083282992224
