policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
GKBug_v2,6,0,1,0,0,66.40833333333333,48.0,0.06938771378572417,0.024699721421067463
GKBug_v2,6,1,1,0,0,29.533333333333335,7.5,0.08793444077147627,0.001880878714624053
GKBug_v2,6,2,1,0,0,53.98333333333334,40.75,0.0628058833042655,0.011204180351342973
GKBug_v2,6,3,0,1,0,26.700000000000003,2.75,0.07855668196641268,0.0019053999119845208
GKBug_v2,6,4,1,0,0,91.77499999999999,5.5,0.057524873805374035,0.0053904280867348815
GKBug_v2,6,5,1,0,0,69.28333333333333,41.75,0.059515105777674576,0.017333464388176872
GKBug_v2,6,6,1,0,0,27.991666666666664,28.75,0.08072757436716627,0.007641466650560876
GKBug_v2,6,7,1,0,0,32.550000000000004,12.25,0.07429325268831258,0.004073802712736467
GKBug_v2,6,8,1,0,0,44.95,19.25,0.09523426666917172,0.012519480664248003
GKBug_v2,6,9,0,1,0,17.633333333333333,14.5,0.05346665427474793,0.006812622633803681
GKBug_v2,6,10,0,1,0,92.78333333333333,5.0,0.041066394235877664,0.003186352948480804
GKBug_v2,6,11,1,0,0,60.16666666666667,58.25,0.05200226586340094,0.011080457280435146
GKBug_v2,6,12,1,0,0,82.025,25.5,0.05151667513444196,0.005268705159105563
GKBug_v2,6,13,0,1,0,1.7916666666666667,2.0,0.06341659829873764,0.0012502424360383737
GKBug_v2,6,14,1,0,0,60.59166666666667,55.0,0.07484029765704846,0.024404206297413876
GKBug_v2,6,15,1,0,0,93.26666666666667,13.5,0.0998206843091761,0.003040017716126692
GKBug_v2,6,16,1,0,0,78.81666666666666,34.0,0.0758999334398732,0.010905666796821227
GKBug_v2,6,17,1,0,0,31.166666666666664,8.25,0.07198114793873227,0.002763305677901396
GKBug_v2,6,18,1,0,0,62.983333333333334,47.0,0.060067689505676695,0.007882125465242727
GKBug_v2,6,19,1,0,0,38.108333333333334,25.5,0.07244244785204475,0.004810471963371514
GKBug_v2,6,20,1,0,0,69.55,13.25,0.08084369826034869,0.004458080652756122
GKBug_v2,6,21,1,0,0,83.6,18.0,0.08261536934800595,0.004924958595275778
GKBug_v2,6,22,1,0,0,40.175,17.25,0.032179780257446784,0.01121891487127788
GKBug_v2,6,23,1,0,0,64.86666666666666,56.0,0.05556780309666202,0.014572028015675911
GKBug_v2,6,24,0,1,0,71.15,7.0,0.0547660858527674,0.001825917411255069
