policy,chunk_id,episode,win,draw,loss,sap,sbf,mecha,cv
PassingMain_v2,18,0,0,1,0,94.925,19.5,0.1220899432982175,0.07960010577061016
PassingMain_v2,18,1,1,0,0,93.88333333333333,22.0,0.16091767349736497,0.08164831603057847
PassingMain_v2,18,2,1,0,0,93.96666666666667,16.5,0.14562690705882697,0.0837694689021339
PassingMain_v2,18,3,1,0,0,92.875,19.5,0.14013577808490063,0.06856133293784428
PassingMain_v2,18,4,1,0,0,95.15,14.0,0.12018226457902056,0.0823335037880559
PassingMain_v2,18,5,1,0,0,93.4,14.0,0.11006857821243543,0.0778691260115226
PassingMain_v2,18,6,0,1,0,92.79166666666666,17.25,0.1418083907998513,0.1000940502288014
PassingMain_v2,18,7,0,1,0,94.78333333333333,14.0,0.11637880657074023,0.10398776530309481
PassingMain_v2,18,8,1,0,0,91.95833333333333,24.0,0.14062295997887503,0.0860723236819065
PassingMain_v2,18,9,1,0,0,91.88333333333333,21.0,0.13196454519727668,0.07856489401993112
PassingMain_v2,18,10,1,0,0,94.98333333333333,14.5,0.10444369984871733,0.06419726016998331
PassingMain_v2,18,11,0,1,0,92.65,16.0,0.08922786364747094,0.045754673569102566
PassingMain_v2,18,12,1,0,0,91.35,22.0,0.1729030692180004,0.07842916258673513
PassingMain_v2,18,13,1,0,0,94.35,16.5,0.1300546381173859,0.10804308778534161
PassingMain_v2,18,14,1,0,0,91.23333333333333,19.25,0.1141884794360521,0.06558943485958982
PassingMain_v2,18,15,1,0,0,94.08333333333333,20.0,0.11231209293119473,0.10294170263460799
PassingMain_v2,18,16,1,0,0,88.64999999999999,23.0,0.12843392108075988,0.08838179121941045
PassingMain_v2,18,17,0,1,0,91.85,20.5,0.13342287920582602,0.1130920130808795
PassingMain_v2,18,18,1,0,0,96.15833333333333,11.75,0.12984391219012503,0.07814474680407515
PassingMain_v2,18,19,1,0,0,92.45833333333333,14.0,0.11199167866774655,0.09667047962895631
PassingMain_v2,18,20,1,0,0,93.94166666666666,20.5,0.1325364908508025,0.07622665805028409
PassingMain_v2,18,21,1,0,0,95.92500000000001,17.0,0.11086310425700976,0.059798755405800416
PassingMain_v2,18,22,1,0,0,94.51666666666667,23.0,0.08715409378369629,0.12054273403477872
PassingMain_v2,18,23,0,1,0,86.02499999999999,22.0,0.1309937974573645,0.08501017603340064
PassingMain_v2,18,24,1,0,0,92.72500000000001,24.5,0.1248830318740631,0.09340170637180929
PassingMain_v2,18,0,1,0,0,94.59166666666667,19.5,0.11729944811889186,0.06317409561545163
PassingMain_v2,18,1,1,0,0,93.91666666666667,14.5,0.12877563365228525,0.08472552909706448
PassingMain_v2,18,2,1,0,0,94.8,21.0,0.10527503082519546,0.07163579759945124
PassingMain_v2,18,3,1,0,0,89.51666666666667,21.0,0.16007347868232624,0.08158533418669972
PassingMain_v2,18,4,0,1,0,95.5,16.5,0.10703512821489394,0.09198279841506456
PassingMain_v2,18,5,1,0,0,94.40833333333333,19.0,0.12965658395074897,0.07426784815952267
PassingMain_v2,18,6,1,0,0,93.8,19.25,0.11672154792944532,0.07539113718875272
PassingMain_v2,18,7,0,1,0,95.58333333333333,16.0,0.11868197797860526,0.10204986100991625
PassingMain_v2,18,8,1,0,0,92.16666666666666,24.5,0.13917843764059598,0.05807087170274603
PassingMain_v2,18,9,0,1,0,95.42500000000001,15.5,0.14447720470449246,0.08644934510000928
PassingMain_v2,18,10,0,1,0,94.69999999999999,13.25,0.1274530203569777,0.0700576956053488
PassingMain_v2,18,11,0,1,0,90.28333333333333,22.0,0.1388214572850219,0.08782313783355669
PassingMain_v2,18,12,0,1,0,92.66666666666666,19.0,0.10705865720293421,0.06066363082295854
PassingMain_v2,18,13,1,0,0,94.88333333333333,17.0,0.09294647689770177,0.08357673129700448
PassingMain_v2,18,14,0,1,0,93.06666666666666,18.5,0.11443521749853199,0.09181846135946198
PassingMain_v2,18,15,0,1,0,94.55833333333334,13.5,0.1412808176184702,0.060366764941362394
PassingMain_v2,18,16,1,0,0,91.04166666666667,24.5,0.13175514288147655,0.08639871886584123
PassingMain_v2,18,17,0,0,1,92.0,23.5,0.0769335482167186,0.04813963643166589
PassingMain_v2,18,18,1,0,0,90.35833333333333,22.0,0.16062917746100747,0.08402934706620303
PassingMain_v2,18,19,1,0,0,94.35833333333333,21.5,0.11305412993109115,0.0734058018994177
PassingMain_v2,18,20,1,0,0,95.20833333333333,18.0,0.15552556636723733,0.09644293492933177
PassingMain_v2,18,21,1,0,0,91.875,19.5,0.10782468604335779,0.0641647375192014
PassingMain_v2,18,22,1,0,0,92.21666666666667,20.0,0.1265531558920448,0.07110121899927098
PassingMain_v2,18,23,1,0,0,95.8,12.0,0.10558982506346348,0.07792548585257875
PassingMain_v2,18,24,1,0,0,93.58333333333333,16.25,0.11654297480494968,0.07582304318884918
