n_steps,left_score,right_score,win,draw,loss,sap,sbf,mecha,cv,possession_fraction,sap_1st_half,sap_2nd_half,sbf_1st_half,sbf_2nd_half,mecha_1st_half,mecha_2nd_half,cv_1st_half,cv_2nd_half,episode
3000,0,5,0,0,1,49.291666666666664,163.5,0.05143404273785,0.05544996658286783,0.03833333333333333,49.9,48.68333333333334,81.25,82.25,0.041704805131658265,0.05534946762814667,0.061058217524040656,0.04499722615905479,28
3000,0,3,0,0,1,48.0,159.75,0.06108926985401739,0.045672236618496544,0.015333333333333332,46.88333333333333,49.11666666666667,82.0,77.75,0.059940737274393745,0.06223780243364102,0.05062532737388918,0.03984149508006658,29
3000,0,1,0,0,1,46.81666666666667,159.5,0.04862451373681259,0.017672983027897018,0.029333333333333333,45.88333333333333,47.75,81.0,78.5,0.047869321305175634,0.05008455243797737,0.021043554551932464,0.010354160565360954,30
3000,0,5,0,0,1,49.075,152.25,0.06572656371713864,0.04566902271440152,0.021,48.699999999999996,49.45,77.0,75.25,0.06871884055541809,0.058245871621440015,0.05383197858157395,0.03182541572533565,31
3000,0,4,0,0,1,49.1,162.25,0.02153858528941412,0.04773746100920953,0.037,48.266666666666666,49.93333333333334,86.25,76.0,0.018411767331005986,0.024960386074087168,0.05775887298327991,0.027673036310899325,32
3000,0,3,0,0,1,50.11666666666667,154.75,0.027506276275357032,0.08361243827580371,0.041666666666666664,49.96666666666666,50.26666666666667,78.75,76.0,0.04629676723678653,0.01990562824601477,0.11220928774823259,0.03962032469240945,33
3000,0,4,0,0,1,53.31666666666667,160.0,0.05318697090943341,0.07048408879698556,0.008666666666666666,54.06666666666666,52.56666666666666,81.25,78.75,0.047094241987648215,0.07349606731538409,0.07242166187893762,0.052083290054173746,34
3000,0,2,0,0,1,46.56666666666667,154.25,0.05893984966837107,0.037542103289642005,0.019666666666666666,45.06666666666666,48.06666666666667,75.5,78.25,0.06934529728147605,0.04660746731209853,0.043383820842553766,0.030867081025485504,35
3000,0,5,0,0,1,50.7,151.75,0.05667056333615782,0.057576725958644534,0.027666666666666666,48.91666666666667,52.483333333333334,76.75,75.0,0.06094176397945294,0.049124775533003075,0.036661526065978514,0.06557883530736841,36
3000,0,2,0,0,1,52.38333333333334,168.5,0.044098545311189216,0.04876491136690908,0.06066666666666667,51.866666666666674,52.900000000000006,85.25,83.0,0.04033606965738052,0.05278644363907477,0.04145404468210676,0.05484908507517223,37
3000,0,2,0,0,1,47.91666666666667,162.0,0.020347926511749045,0.05947959998258659,0.033666666666666664,45.800000000000004,50.03333333333333,80.5,81.5,0.012988644088284878,0.06254114573961025,0.07345986542289938,0.04254120163792537,38
3000,0,4,0,0,1,48.46666666666667,154.5,0.06201284057858591,0.04191896848369278,0.009333333333333334,49.35,47.583333333333336,76.25,78.25,0.04151860522196662,0.06542854647135579,0.02675409087860148,0.05466352935673153,39
3000,0,3,0,0,1,49.99166666666667,158.75,0.04878956869898849,0.05812023823087829,0.023666666666666666,49.65,50.33333333333333,78.5,80.25,0.04381992822487402,0.05916099229714039,0.03062062314782979,0.08104370893223038,40
3000,0,2,0,0,1,48.71666666666667,158.0,0.04509745489063277,0.04879771533978933,0.036,48.983333333333334,48.449999999999996,77.25,80.75,0.027113032765476285,0.054860426901432016,0.0490392152801869,0.04526901847879759,41
3000,0,1,0,0,1,48.6,154.5,0.023490052560455797,0.04932065186140114,0.04933333333333333,48.03333333333333,49.166666666666664,77.75,76.5,0.02153423503699304,0.026279497225066607,0.04240189733887834,0.055356922266154976,42
3000,0,1,0,0,1,50.708333333333336,157.0,0.05984795212235501,0.05284197046111973,0.016666666666666666,51.53333333333333,49.88333333333333,75.0,81.75,0.06798508380933294,0.05698895990801141,0.03487720015661634,0.044613076442130264,43
3000,0,4,0,0,1,49.74166666666667,153.5,0.05603183296268622,0.06578049597951739,0.020666666666666667,47.78333333333333,51.7,75.5,78.0,0.06414168713068437,0.04480280411468883,0.05202210706341144,0.037488365985200334,44
3000,0,2,0,0,1,50.4,160.25,0.014848588358828343,0.046148880262330244,0.034,51.1,49.7,84.5,75.75,0.015990753373513668,0.013512012277813604,0.04034404412416644,0.0493193159255308,45
3000,0,4,0,0,1,51.483333333333334,148.75,0.028753197202268113,0.05726246438892803,0.030666666666666665,50.18333333333334,52.78333333333334,71.25,77.5,0.03179680254505286,0.02379646850116152,0.03062486396612398,0.05873271771581017,46
3000,0,3,0,0,1,51.06666666666667,152.5,0.024016703712215814,0.07032732453602289,0.034333333333333334,48.96666666666666,53.166666666666664,75.75,76.75,0.022828396310520166,0.047307528785450505,0.07258888974305898,0.06037432242836452,47
3000,0,5,0,0,1,49.0,155.75,0.03534770112835965,0.06199986259997792,0.018333333333333333,52.63333333333333,45.36666666666667,79.25,76.5,0.02997701613248467,0.03841666398314535,0.033702038644017135,0.08379803010461222,48
3000,0,3,0,0,1,50.46666666666667,162.5,0.04915192075684088,0.05203521853642881,0.027,49.55,51.38333333333334,84.5,78.0,0.06704439857445929,0.0374670372841105,0.05745789664887435,0.04646098975122014,49
3000,0,2,0,0,1,49.275000000000006,156.5,0.0731093080223413,0.040365700848832564,0.02033333333333333,51.5,47.05,79.5,77.0,0.0771518471203985,0.06687706024616978,0.038669613583747875,0.04102240009683797,50
3000,0,2,0,0,1,47.25,167.0,0.03282664832771727,0.04493464559369156,0.04033333333333333,48.449999999999996,46.050000000000004,82.5,84.5,0.03817213533612308,0.02879816536486071,0.04531488541229826,0.04380484078019212,51
3000,0,4,0,0,1,52.81666666666667,152.0,0.04356016630215995,0.03697266506491358,0.048666666666666664,55.1,50.53333333333333,81.0,71.0,0.03294675904311946,0.06218369224726872,0.02441280534152175,0.047294439725133516,52
3000,0,2,0,0,1,47.78333333333333,157.75,0.06362218054295908,0.05982023381696106,0.015666666666666666,47.4,48.16666666666667,78.75,79.0,0.07069198882407822,0.0499244269982907,0.04694901119941666,0.049104155745509075,53
3000,0,2,0,0,1,47.825,159.75,0.0636692064734333,0.03478134559721987,0.007,52.2,43.45,90.5,69.25,0.06751325905535281,0.05742262102781412,0.030746926647266637,0.032792410483729446,54
3000,0,2,0,0,1,51.33333333333333,168.75,0.01566921805571491,0.07072764728550628,0.06866666666666667,53.63333333333333,49.03333333333333,86.0,82.5,0.02107607771743567,0.012638099760507818,0.08929078659991399,0.038950762582111206,55
3000,0,2,0,0,1,49.59166666666667,157.25,0.024841413407567584,0.054666670189092464,0.061,49.86666666666667,49.31666666666666,77.5,79.5,0.024585007706254876,0.02771315726226985,0.051795163909118216,0.05555711030782334,56
3000,0,5,0,0,1,46.74166666666667,154.75,0.04239949480354679,0.08422852782472892,0.023333333333333334,49.833333333333336,43.65,72.5,82.25,0.041234063350072174,0.04633282595902357,0.06219150582657425,0.09567560079805677,57
3000,0,3,0,0,1,50.35833333333334,156.75,0.03270927388032002,0.05462860588540772,0.04633333333333333,48.13333333333333,52.583333333333336,75.0,81.75,0.02891621982907159,0.040377839679583166,0.042206621411099966,0.04637621664060543,58
3000,0,4,0,0,1,49.69166666666667,153.0,0.05131394170987459,0.072255862279353,0.008,50.56666666666667,48.81666666666667,73.0,80.0,0.05571576793758626,0.04611178344076084,0.03183155245709577,0.11097064193363494,59
3000,0,5,0,0,1,46.641666666666666,161.75,0.043761695015384974,0.052493270642914286,0.035333333333333335,50.11666666666667,43.166666666666664,79.5,82.0,0.042418096871697966,0.04475287397384261,0.04065250990218928,0.06326121804277976,60
3000,0,1,0,0,1,48.575,150.5,0.04569835210369124,0.051364021461927374,0.021,50.03333333333333,47.11666666666667,76.25,74.25,0.047877006813242744,0.04190938739142772,0.07191962913822371,0.021984472846725327,61
3000,0,5,0,0,1,50.34166666666666,159.0,0.043850400911914854,0.045647509779509,0.018333333333333333,50.866666666666674,49.81666666666666,79.5,79.5,0.043673499235202355,0.04387619907310209,0.02966749409248788,0.03268441030779864,62
3000,0,4,0,0,1,46.949999999999996,154.25,0.025198592066830727,0.039469926040197854,0.041,46.21666666666667,47.68333333333333,82.5,71.75,0.01891698059554958,0.040992358051766195,0.05744496639536193,0.02119392618292797,63
3000,0,4,0,0,1,52.666666666666664,154.75,0.04026070475207842,0.04494368137248033,0.010666666666666666,51.233333333333334,54.1,70.75,83.5,0.061844220449178276,0.02549303611722063,0.03660252301567681,0.0434252950126217,64
3000,0,3,0,0,1,48.4,156.75,0.04429045763631337,0.053125955884705235,0.028,46.6,50.2,80.75,76.0,0.03886386148349121,0.051887692250264385,0.05589971719850856,0.04864180526023622,65
3000,0,1,0,0,1,50.85833333333334,157.0,0.018118286406133718,0.044786111739931495,0.013333333333333334,50.7,51.016666666666666,75.0,82.0,0.01517873758030526,0.031976159442182156,0.0752380335275616,0.013349747985821918,66
3000,0,2,0,0,1,50.24999999999999,159.25,0.05050176359594147,0.04812494920116147,0.035,49.983333333333334,50.516666666666666,82.5,76.5,0.0523880933737121,0.041963639338663886,0.07399343810830834,0.020397478866471613,67
3000,0,3,0,0,1,46.61666666666667,164.25,0.048046996608901146,0.061604383492254985,0.02266666666666667,45.63333333333333,47.599999999999994,81.0,83.25,0.059938752431395646,0.04273365890097806,0.05583974576974936,0.056726925139457596,68
3000,0,3,0,0,1,49.583333333333336,165.75,0.04180191016701864,0.05539997702403211,0.028333333333333332,50.74999999999999,48.41666666666667,75.5,90.25,0.03280379139192767,0.04646165024697647,0.024236515817600095,0.08188351064902155,69
3000,0,3,0,0,1,48.175000000000004,155.5,0.031123637603069215,0.055837430069317254,0.03833333333333333,49.15,47.199999999999996,74.0,81.25,0.03816694996348338,0.028524319946249696,0.039077598199194624,0.05894192092298495,70
3000,0,2,0,0,1,47.766666666666666,162.0,0.04605811689724971,0.054404934838309056,0.018666666666666668,49.416666666666664,46.11666666666667,76.0,85.75,0.05371235395903055,0.04591894895067187,0.05218582882303603,0.04826569482072058,71
3000,0,2,0,0,1,48.96666666666666,157.0,0.048284285791446356,0.051952783430387,0.024,49.55,48.38333333333333,77.5,79.5,0.04935084669945954,0.046012047335244353,0.03537636618272041,0.063268812631797,72
3000,0,3,0,0,1,50.81666666666666,150.5,0.050891008453531957,0.07270501179822765,0.025333333333333333,52.83333333333333,48.8,72.0,78.5,0.034423370139353766,0.06735864676771014,0.1026034298136167,0.03894417123552913,73
3000,0,2,0,0,1,50.85833333333334,162.25,0.09914535143402169,0.03633061259853257,0.020666666666666667,48.38333333333333,53.333333333333336,81.75,80.5,0.04911374936939822,0.13074425800115233,0.03194156878389777,0.040065120740522306,74
3000,0,1,0,0,1,48.483333333333334,155.0,0.040613823261134635,0.04887384193507532,0.013333333333333334,44.75,52.21666666666667,76.75,78.25,0.05738638043695213,0.028216715783356487,0.05902182583185248,0.025224314398621082,75
3000,0,3,0,0,1,49.05,163.25,0.04581634944105838,0.03771009909517631,0.021,49.81666666666666,48.28333333333333,81.25,82.0,0.04059821237562818,0.05277386552829865,0.03401795197639554,0.038161471026218675,76
3000,0,3,0,0,1,51.35833333333333,159.25,0.01766741403808034,0.06377843761363187,0.04766666666666667,50.2,52.516666666666666,77.5,81.75,0.018119745728804745,0.01736761280120486,0.060098430896926826,0.06042680126637662,77
3000,0,2,0,0,1,50.641666666666666,156.0,0.047792180229399996,0.03538998048439263,0.015,49.2,52.083333333333336,75.75,80.25,0.0524592016705451,0.03933320386732451,0.022442870148899306,0.030657547558850664,78
3000,0,2,0,0,1,50.041666666666664,166.75,0.04236111806515219,0.041111745914567906,0.019,52.016666666666666,48.06666666666667,87.75,79.0,0.03206860075882645,0.07118016652286425,0.03973691678785284,0.0405174864054884,79
3000,0,4,0,0,1,48.833333333333336,159.25,0.030201337280145138,0.0808864235242483,0.011666666666666667,43.85,53.81666666666667,77.75,81.25,0.03504631774467829,0.026971350303789703,0.07045948910014689,0.0805676724635484,80
3000,0,3,0,0,1,50.06666666666667,165.5,0.09080115217695059,0.039923438611184026,0.014333333333333333,48.18333333333334,51.949999999999996,81.0,84.25,0.01430845332988492,0.09262240691140454,0.033742840456866915,0.033672318673973974,81
3000,0,2,0,0,1,52.449999999999996,157.25,0.05218950786137049,0.06166651022375167,0.010666666666666666,48.81666666666667,56.08333333333333,77.75,79.5,0.0531312919800268,0.05112215252689333,0.049271115709464436,0.048457275690945725,82
3000,0,3,0,0,1,48.949999999999996,155.0,0.018585363509951165,0.07646956486144278,0.048666666666666664,50.0,47.9,81.25,73.75,0.01731135680243383,0.020632874289889754,0.04358338595260082,0.10294339764524599,83
3000,0,1,0,0,1,52.00833333333333,151.0,0.04368281887347094,0.029104949437071034,0.041666666666666664,52.68333333333334,51.33333333333333,74.25,76.75,0.05010826264098274,0.039540098549680436,0.023974568944069415,0.028200684629261896,84
3000,0,3,0,0,1,49.90833333333333,164.25,0.022528400135162063,0.03119792636268169,0.019,52.483333333333334,47.333333333333336,81.25,82.5,0.059851356641706266,0.021861918768973778,0.03566740596009556,0.02461517237004764,85
3000,0,0,0,1,0,49.483333333333334,157.0,0.07274175303742011,0.04482495435290575,0.014,49.63333333333333,49.333333333333336,72.0,85.0,0.07856903948346841,0.06982810981439597,0.03957184909618676,0.0436189443314452,86
3000,0,3,0,0,1,47.833333333333336,163.0,0.04219184536931032,0.0777896403269218,0.03233333333333333,46.5,49.166666666666664,79.0,84.0,0.048942591890160904,0.036349853187805,0.07983772446761497,0.07419129259590565,87
3000,0,1,0,0,1,49.25,161.0,0.031046729218864626,0.04410521579514031,0.029333333333333333,50.0,48.5,83.5,77.5,0.019674418324456454,0.04096725574377389,0.040314987773345384,0.043134503631892473,88
3000,0,4,0,0,1,48.6,162.5,0.03619832680150735,0.06458351446991831,0.023666666666666666,49.583333333333336,47.61666666666667,83.0,79.5,0.033652997494769486,0.03896824398825147,0.032905934586411154,0.08471771444168305,89
3000,0,2,0,0,1,50.35833333333334,156.0,0.023675278883109743,0.04150952292226711,0.034333333333333334,46.93333333333333,53.78333333333334,74.75,81.0,0.02855125695636953,0.0021183231908033077,0.04804325513573465,0.03360236026101736,90
3000,0,5,0,0,1,48.983333333333334,150.75,0.03449488782278335,0.07454054781154548,0.014333333333333333,50.21666666666667,47.75,79.5,71.25,0.04570902768828467,0.03015393045549253,0.09628499575653547,0.05180508924794159,91
3000,0,3,0,0,1,47.475,158.75,0.0645204056054052,0.049052072829902295,0.024,49.13333333333333,45.81666666666667,76.75,82.0,0.06101581176413752,0.06495847983556366,0.030461639932047663,0.060138392995985675,92
3000,0,4,0,0,1,49.15833333333333,160.0,0.04888412743149213,0.07524228482086182,0.019666666666666666,47.483333333333334,50.83333333333333,80.5,79.5,0.04594196472502129,0.05420804090034411,0.07973578468844338,0.06714941097911628,93
3000,0,6,0,0,1,52.39166666666667,147.75,0.05267350017292686,0.06626312426995486,0.029666666666666668,53.5,51.28333333333334,68.5,79.25,0.04633622660563477,0.05718271405734622,0.07986514694917332,0.050213066807249886,94
3000,0,3,0,0,1,49.93333333333334,162.25,0.06959774017246527,0.029643427745364496,0.013666666666666667,47.63333333333333,52.233333333333334,80.75,81.25,0.08024979743878224,0.05455954167884126,0.027713388851703342,0.028973833447356278,95
3000,0,5,0,0,1,50.84166666666666,155.25,0.04721347007613419,0.06215405275544509,0.034666666666666665,50.516666666666666,51.16666666666667,77.5,77.75,0.026164242735641555,0.07375380020110316,0.036268883156472524,0.0827842050618976,96
3000,0,6,0,0,1,47.983333333333334,145.0,0.035740712934870286,0.08028181290674781,0.027666666666666666,49.18333333333334,46.78333333333333,76.0,69.0,0.050134153774335694,0.021689973067773108,0.05926146983456669,0.07120597583334262,97
3000,0,2,0,0,1,53.041666666666664,165.75,0.04454768537155168,0.04470558114317923,0.019,48.68333333333334,57.4,83.75,82.0,0.04192154461605356,0.06686988179328579,0.042448440029632606,0.04645897880870152,98
3000,0,3,0,0,1,48.858333333333334,154.25,0.06250519675969635,0.07069888167177837,0.024333333333333332,46.46666666666667,51.24999999999999,68.75,85.5,0.09238055720829162,0.04496965910508607,0.09795901927354309,0.035353876846588465,99
3000,0,1,0,0,1,49.1,163.75,0.05387131508018581,0.06048358979150705,0.009666666666666667,49.36666666666667,48.833333333333336,83.25,80.5,0.0669755310243195,0.019472748226834872,0.05285366811114375,0.04517075493168116,100
3000,0,3,0,0,1,49.74166666666667,157.75,0.04515567206010063,0.04147257913818599,0.04,50.1,49.38333333333333,78.25,79.5,0.038749253702848846,0.06277332254254304,0.05871335752814784,0.01888305163286802,101
3000,0,3,0,0,1,49.475,157.5,0.05316855602884483,0.05960812044740677,0.044333333333333336,49.983333333333334,48.96666666666666,83.5,74.0,0.04181739067848262,0.06249828097434802,0.07657700935522095,0.041923073731821775,102
3000,0,4,0,0,1,50.8,156.0,0.040758286216260604,0.044417611783457114,0.036,47.86666666666667,53.733333333333334,76.25,79.5,0.045499292946519734,0.038078586760027185,0.04590211842431017,0.04268346414590778,103
3000,0,3,0,0,1,46.75,150.75,0.034274363563959215,0.09476695832029675,0.029,45.5,48.0,71.0,79.75,0.05001317756495633,0.013979577088989264,0.07117979539200779,0.08278407394867505,104
3000,0,5,0,0,1,53.46666666666666,164.0,0.04318657278178252,0.05669139904826422,0.017,51.866666666666674,55.06666666666666,88.25,75.75,0.041170976118662155,0.04564034263253776,0.05193180007367086,0.0595530957229443,105
3000,0,3,0,0,1,53.13333333333333,151.75,0.02735484634377621,0.08483169631369318,0.032,51.83333333333333,54.43333333333334,74.0,77.75,0.028520541059976617,0.012533870666371018,0.06871679729662176,0.07787299989229715,106
3000,0,0,0,1,0,49.35,156.75,0.04034966621446518,0.047976606551746515,0.037333333333333336,50.61666666666667,48.083333333333336,79.75,77.0,0.027383323873299188,0.04843014042707588,0.05555519092434681,0.035568089078798146,107
3000,0,0,0,1,0,52.55833333333333,161.75,0.01757952710839772,0.044168216048533854,0.04833333333333333,53.31666666666667,51.800000000000004,81.5,80.25,0.04863135595744976,0.0061547976261993285,0.02994097494822104,0.044195330726955834,108
3000,0,4,0,0,1,48.125,165.25,0.03229677925173748,0.07000440913874113,0.048666666666666664,47.449999999999996,48.8,88.25,77.0,0.02639409821041042,0.040073327290311225,0.07025110046225806,0.05947033936886496,109
3000,0,5,0,0,1,50.55833333333334,153.25,0.052392379919886066,0.08145374779454757,0.015666666666666666,47.099999999999994,54.016666666666666,73.25,80.0,0.05437678117439051,0.04271842380417695,0.06000861241996495,0.03844246645256292,110
3000,0,2,0,0,1,50.31666666666666,154.25,0.05529050720193941,0.0333382004949826,0.022,49.46666666666666,51.16666666666667,81.5,72.5,0.04619231834831868,0.07121233769577567,0.03453542182863746,0.02864017429713482,111
3000,0,4,0,0,1,48.16666666666667,165.25,0.03708128476453402,0.06568908195374489,0.035,49.95,46.38333333333333,84.75,80.25,0.037948097869616115,0.03637886724834679,0.07828653538059062,0.033485294813959676,112
3000,0,3,0,0,1,48.449999999999996,158.25,0.05593689349823585,0.07061315284208113,0.009333333333333334,48.11666666666667,48.78333333333333,81.75,76.5,0.05540581009207357,0.05675765876230479,0.016700208201770303,0.10198414671939632,113
3000,0,4,0,0,1,48.71666666666667,163.25,0.05914640183071893,0.06744345295028918,0.019,50.8,46.63333333333333,81.5,81.75,0.05070090296548346,0.06622972345962609,0.04253574893756867,0.09149396750038277,114
3000,0,1,0,0,1,48.56666666666667,164.75,0.027271944775011922,0.04092802395958852,0.020666666666666667,49.71666666666666,47.41666666666667,83.5,81.25,0.0,0.027271944775011922,0.005992708925694435,0.013950469487550235,115
3000,0,4,0,0,1,51.78333333333334,156.0,0.037668796385007745,0.05846723616272714,0.04833333333333333,53.18333333333334,50.38333333333333,78.75,77.25,0.02779964303044178,0.054300147408442995,0.07771972228475782,0.036825254089846514,116
3000,0,1,0,0,1,49.325,145.25,0.054901420974052775,0.048781058280463654,0.018666666666666668,48.65,50.0,71.5,73.5,0.07974049163116016,0.036272117981222235,0.04753903266245937,0.03625470513783441,117
3000,0,5,0,0,1,47.71666666666667,156.5,0.03667057625622282,0.0589786011286217,0.027666666666666666,47.41666666666667,48.016666666666666,83.0,73.5,0.04973991596366768,0.0284702062437084,0.0402326034793747,0.06105166769383382,118
3000,0,5,0,0,1,53.13333333333333,152.75,0.0365136392976568,0.0685786948925997,0.042,52.5,53.766666666666666,80.0,72.75,0.06360225167409432,0.023447367445492823,0.06811350316239301,0.03681876645230611,119
3000,0,3,0,0,1,43.99166666666667,155.25,0.06350629252522291,0.0382039781925656,0.012333333333333333,41.6,46.38333333333333,72.0,83.25,0.06800947155166451,0.059678590352747536,0.0289001610555949,0.0392428792400141,120
3000,0,2,0,0,1,54.125,152.5,0.045178475500462806,0.03544877584937929,0.014,54.78333333333333,53.46666666666666,76.5,75.75,0.03316989873877548,0.059715173685663266,0.027220434948496984,0.034541911076355514,121
3000,0,2,0,0,1,50.56666666666667,163.25,0.03108238429994739,0.07723892266672334,0.026,49.56666666666666,51.56666666666667,82.25,81.0,0.04700238765126211,0.02595560355969348,0.07348117090105401,0.0768133592070092,122
3000,0,1,0,0,1,46.650000000000006,164.25,0.04722335269089193,0.04848501444163194,0.025333333333333333,46.36666666666667,46.93333333333333,85.0,79.0,0.04470408903369864,0.0487777919687346,0.06388556997966584,0.032478101123674524,123
