n_steps,left_score,right_score,win,draw,loss,sap,sbf,mecha,cv,possession_fraction,sap_1st_half,sap_2nd_half,sbf_1st_half,sbf_2nd_half,mecha_1st_half,mecha_2nd_half,cv_1st_half,cv_2nd_half,episode
3000,0,1,0,0,1,46.125,155.75,0.023128451857436078,0.04621684218802215,0.029333333333333333,45.2,47.05,75.25,80.0,0.024097740147812723,0.020543683083098372,0.02113377624488803,0.06562990303612275,28
3000,0,1,0,0,1,47.93333333333333,161.75,0.07176112028572648,0.09338872403693807,0.010666666666666666,48.6,47.266666666666666,84.0,77.75,0.08527393327729633,0.04596393184727501,0.03585830322952803,0.131162144380943,29
3000,0,2,0,0,1,51.2,154.5,0.06021050136740985,0.063043569832636,0.02666666666666667,50.5,51.9,74.25,80.25,0.0746027438970563,0.042619982720064196,0.04769431440331248,0.03400618895015152,30
3000,0,1,0,0,1,51.483333333333334,162.75,0.013060258622319458,0.06806388375512142,0.012,51.74999999999999,51.21666666666667,79.0,83.5,0.07133550249258856,0.01139525165459748,0.05928989915896957,0.06267615525360211,31
3000,0,1,0,0,1,48.06666666666667,153.5,0.043050729105379264,0.03462925392401963,0.010666666666666666,46.68333333333333,49.45,72.5,81.0,0.05894633958112758,0.022613515636560007,0.052275177211687465,0.013979687885355562,32
3000,0,4,0,0,1,53.0,158.25,0.03972651943694477,0.06553505855329186,0.031,53.15,52.849999999999994,78.25,80.0,0.04654960154902009,0.032448565184064436,0.05399720984131944,0.07623967977025606,33
3000,0,6,0,0,1,50.275000000000006,168.75,0.04618397796846488,0.05865535836969694,0.043,51.7,48.85,89.0,79.75,0.049946940011888076,0.03891461947548824,0.056120551135351186,0.05015802736163669,34
3000,0,2,0,0,1,53.949999999999996,152.0,0.02273713469185111,0.04440534135690144,0.03,55.2,52.7,77.5,74.5,0.0,0.02273713469185111,0.04128204645025154,0.04390311923794984,35
3000,0,1,0,0,1,47.516666666666666,159.0,0.04534599576374268,0.05085855641446028,0.024666666666666667,44.78333333333334,50.24999999999999,85.25,73.75,0.04534599576374268,0.0,0.07768668815874215,0.010896544104406505,36
3000,0,2,0,0,1,51.55833333333333,142.0,0.043918007971194384,0.04314048227466227,0.012333333333333333,56.03333333333333,47.083333333333336,68.0,74.0,0.05453616693130618,0.04098886067185318,0.043727809521500564,0.042540771084782505,37
3000,0,4,0,0,1,50.93333333333333,153.25,0.030414646123114945,0.06261904488304174,0.03666666666666667,51.05,50.81666666666666,73.25,80.0,0.024910216352955084,0.04444206392449008,0.0782160897371279,0.04587352451465922,38
3000,0,3,0,0,1,47.875,165.5,0.03387033548446239,0.06287594523677037,0.049666666666666665,47.583333333333336,48.16666666666667,83.25,82.25,0.03654329190357805,0.031161258032655965,0.10111433909437631,0.01813427212442627,39
3000,0,2,0,0,1,49.025,154.25,0.024368119440260478,0.06913992841558012,0.025,49.5,48.55,75.5,78.75,0.032966723795016105,0.019531404490710433,0.06789073206157566,0.06919646685067707,40
3000,0,2,0,0,1,48.333333333333336,160.25,0.03785743831823998,0.05759167363840152,0.023333333333333334,44.28333333333334,52.38333333333334,81.0,79.25,0.042452614591267694,0.031730536620869706,0.04661946321990862,0.05585110825221799,41
3000,0,3,0,0,1,51.95833333333333,155.0,0.059890687199673664,0.065987567691938,0.027666666666666666,52.76666666666666,51.15,78.0,77.0,0.06346157457648335,0.05474440833309502,0.0625231075095617,0.06442982688496345,42
3000,0,2,0,0,1,51.24999999999999,156.75,0.06257883474557527,0.01672503454451956,0.004333333333333333,51.583333333333336,50.916666666666664,80.5,76.25,0.06257883474557527,0.0,0.02857347614589152,0.004156421249574647,43
3000,0,2,0,0,1,50.30833333333333,165.5,0.06047373770449432,0.059308882379259485,0.02666666666666667,51.866666666666674,48.75,84.75,80.75,0.05932663388352423,0.06272546001973188,0.03730896576388632,0.06665529902523859,44
3000,0,2,0,0,1,49.00833333333333,162.25,0.06873598861835921,0.01885970002461937,0.006,52.55,45.46666666666667,79.75,82.5,0.06873598861835921,0.0,0.030122249881962746,0.005608632581866596,45
3000,0,2,0,0,1,49.99166666666667,158.25,0.042441667792650156,0.05989546232142444,0.035666666666666666,48.63333333333333,51.349999999999994,75.25,82.75,0.03618975707530472,0.047723454433166126,0.04309889508237277,0.053223003296918495,46
3000,0,3,0,0,1,50.724999999999994,156.75,0.06342757448725368,0.08572178954874424,0.028333333333333332,50.66666666666667,50.78333333333334,77.0,79.75,0.08941350503239316,0.04523742310565606,0.09496662204658142,0.07423187113528523,47
3000,0,3,0,0,1,51.15833333333333,154.0,0.05431573607644409,0.06762097468835171,0.034666666666666665,54.18333333333333,48.13333333333333,70.0,84.0,0.05012257316464527,0.056831633823523374,0.05696613896219648,0.07752173284429878,48
3000,0,4,0,0,1,49.46666666666666,158.25,0.046154877186862564,0.06455657561607984,0.020666666666666667,49.96666666666666,48.96666666666666,80.25,78.0,0.030995945577004524,0.058638703218510356,0.041428925945929666,0.08159341142281651,49
3000,0,2,0,0,1,48.59166666666667,154.0,0.06827779472509256,0.053521411947358245,0.017333333333333333,43.43333333333334,53.75,76.5,77.5,0.06875179372212845,0.0675193963298351,0.06859711120572755,0.03079807179083627,50
3000,0,8,0,0,1,50.458333333333336,154.75,0.03865713519208055,0.0552037691121072,0.037333333333333336,48.0,52.916666666666664,78.75,75.75,0.050003336373838955,0.03235369009110366,0.04029016714107652,0.06379711118397068,51
3000,0,1,0,0,1,52.608333333333334,167.0,0.04047011900521535,0.05712218843318259,0.025333333333333333,48.583333333333336,56.63333333333333,83.75,82.5,0.04854525003311796,0.033576714469200894,0.05847879048900201,0.030025009188258275,52
3000,0,1,0,0,1,48.61666666666667,156.0,0.032569582222744385,0.137092135824572,0.014,49.05,48.18333333333334,77.75,78.25,0.0,0.032569582222744385,0.005686601270017845,0.09858711222631937,53
3000,0,2,0,0,1,48.81666666666667,159.5,0.06963271077943248,0.04260874013499861,0.02,46.25,51.38333333333334,82.75,76.75,0.08233752125218563,0.03998815300967507,0.03881315672526575,0.044829559415586875,54
3000,0,5,0,0,1,52.916666666666664,156.5,0.034017989614225974,0.041587765050127894,0.006666666666666667,52.1,53.733333333333334,73.5,83.0,0.06074459024639784,0.029301530679136826,0.04322577208009576,0.03511142727165172,55
3000,0,3,0,0,1,51.81666666666666,151.75,0.056623542199576174,0.04736224529783661,0.018,48.53333333333333,55.1,72.75,79.0,0.05538321116883975,0.060535355450360324,0.04512912559295504,0.026147281395542354,56
3000,0,5,0,0,1,48.875,146.5,0.04727874145869485,0.04762187125926063,0.023333333333333334,52.13333333333333,45.61666666666667,77.0,69.5,0.044372253328209925,0.051154058966008074,0.051872459034756235,0.03432480389217699,57
3000,0,1,0,0,1,47.975,152.5,0.04755971986005648,0.03658990203624414,0.024333333333333332,49.416666666666664,46.53333333333333,70.75,81.75,0.05595453948092799,0.04100766552181532,0.04168086136889418,0.031140779132950727,58
3000,0,2,0,0,1,50.25833333333334,156.75,0.03563877665909382,0.05632842365003041,0.026,49.93333333333334,50.583333333333336,76.75,79.75,0.06211329636284098,0.023872323457428412,0.05226381909017124,0.05830871989748196,59
3000,0,2,0,0,1,51.65,163.5,0.06311753811156051,0.040597533597874415,0.016666666666666666,51.76666666666667,51.53333333333333,79.25,84.25,0.050270532327501005,0.11450556124779855,0.06086519669128375,0.01964244912674897,60
3000,0,3,0,0,1,50.05,154.5,0.04314519044035627,0.053486852228915104,0.026,47.599999999999994,52.5,73.5,81.0,0.030880564158603015,0.07247364459237492,0.07888397955289682,0.017316916134664545,61
3000,0,3,0,0,1,49.325,148.75,0.06762630662766485,0.08136552159857603,0.017333333333333333,50.63333333333333,48.016666666666666,75.25,73.5,0.07191056484905956,0.06130192544370122,0.08857366485910598,0.07252499693895949,62
3000,0,4,0,0,1,45.94166666666666,162.5,0.031930630704235276,0.06978197011001414,0.034,47.983333333333334,43.9,89.5,73.0,0.030245803943464062,0.033260757094317826,0.05024396685877884,0.08482090977249285,63
3000,0,2,0,0,1,48.8,165.25,0.047527259220405224,0.10580796043138511,0.012666666666666666,47.15,50.449999999999996,82.0,83.25,0.03834868557380344,0.05772567438329609,0.040393965644353914,0.04548683471851897,64
3000,0,1,0,0,1,52.208333333333336,163.0,0.016406088914797102,0.07357991996771879,0.048666666666666664,51.78333333333334,52.63333333333333,83.25,79.75,0.03311933476468933,0.007963315238047419,0.0878538553546848,0.028443421485824367,65
3000,0,1,0,0,1,48.1,146.5,0.04226449288208297,0.03766337121598684,0.022333333333333334,47.31666666666667,48.88333333333333,77.0,69.5,0.040679130818980024,0.043803226649212275,0.046028191526774336,0.0254013344347149,66
3000,0,1,0,0,1,47.43333333333333,163.5,0.07243199865575925,0.07883293557783637,0.02,45.916666666666664,48.949999999999996,76.25,87.25,0.07133302897759985,0.07419990639888527,0.09547551338038987,0.038191990242963644,67
3000,0,3,0,0,1,50.175000000000004,158.0,0.04909193611855644,0.043461620332335735,0.029,52.0,48.35,79.75,78.25,0.04708044041889706,0.06298954277074856,0.051375236635240476,0.022847230637081235,68
3000,0,4,0,0,1,50.083333333333336,155.75,0.0372726663804658,0.05363278562836865,0.005333333333333333,48.733333333333334,51.43333333333333,75.5,80.25,0.05012828567875776,0.02074401299694755,0.044308334323120535,0.05052200252047791,69
3000,0,0,0,1,0,52.125,155.25,0.056810687735576744,0.024059895710225408,0.0003333333333333333,49.15,55.1,78.25,77.0,0.056810687735576744,0.0,0.005783685023696268,0.006200013098164852,70
3000,0,5,0,0,1,51.733333333333334,149.5,0.06068431694505007,0.07100605599426497,0.007666666666666666,50.2,53.266666666666666,75.25,74.25,0.05927569912791674,0.06251552010732339,0.02908239322348207,0.0764475475729373,71
3000,0,5,0,0,1,47.41666666666667,165.0,0.040479693302864744,0.058888365059440964,0.016666666666666666,48.66666666666667,46.166666666666664,83.25,81.75,0.022038918618632337,0.07326329274150012,0.04635465978833923,0.06849958135879539,72
3000,0,6,0,0,1,54.300000000000004,165.25,0.03486393312146277,0.04500744221324353,0.015,52.900000000000006,55.7,79.0,86.0,0.043576809965222854,0.02397283706676268,0.03505356224867516,0.05382784955604279,73
3000,0,2,0,0,1,47.61666666666667,157.25,0.03793705986251994,0.0555875470941216,0.028666666666666667,51.76666666666667,43.46666666666666,80.75,76.5,0.037196444851896264,0.03974416048844172,0.05709972198092939,0.05375213842595136,74
3000,0,3,0,0,1,48.71666666666667,160.75,0.03201571022239599,0.06157694373945854,0.015,48.55,48.88333333333333,80.25,80.5,0.031201544433849225,0.06783900491845372,0.07204267867991117,0.04148949084053979,75
3000,0,2,0,0,1,50.625,171.0,0.033329860990177686,0.047698116127769,0.0033333333333333335,50.7,50.55,85.5,85.5,0.06694119075734643,0.02959526879382561,0.057574321177761956,0.031726695382089345,76
3000,0,2,0,0,1,53.425,158.5,0.03361894154638824,0.05656830392099292,0.027,53.449999999999996,53.400000000000006,75.0,83.5,0.039575282021757835,0.03125694446132789,0.057902329237947636,0.041018084126135036,77
3000,0,4,0,0,1,48.949999999999996,154.75,0.04124155616906291,0.04425579072523379,0.02,46.81666666666667,51.083333333333336,79.5,75.25,0.06804436099312064,0.02680927664841646,0.024795120950560138,0.05570662180175918,78
3000,0,2,0,0,1,47.825,148.25,0.05796114270689107,0.07019576360932198,0.031,49.53333333333333,46.11666666666667,77.0,71.25,0.06570526898918115,0.03800512497945119,0.06853256868230433,0.0664020215184212,79
3000,0,3,0,0,1,50.224999999999994,155.5,0.03940667128802527,0.04590907295734253,0.035,48.583333333333336,51.866666666666674,73.5,82.0,0.04107769480912996,0.03620387620590794,0.03593723673554955,0.05492676955878069,80
3000,0,3,0,0,1,51.075,146.5,0.05223533656427054,0.05440361674500331,0.016666666666666666,48.68333333333334,53.46666666666666,73.75,72.75,0.046426883767420574,0.05804378936112052,0.047390728251689655,0.05750109935146184,81
3000,0,3,0,0,1,49.94166666666667,150.0,0.03044181404055626,0.04701994520474954,0.017,48.78333333333333,51.1,71.25,78.75,0.04150298442289006,0.0189381968429291,0.04630341644506193,0.042823241034395595,82
3000,0,2,0,0,1,50.3,155.5,0.04167417493456042,0.05347794826358735,0.026,48.15,52.449999999999996,74.75,80.75,0.04939292472171436,0.03998569841862049,0.05276054699504256,0.05315378935205895,83
3000,0,1,0,0,1,47.333333333333336,148.25,0.0333774438846613,0.056314211642497544,0.017333333333333333,44.9,49.766666666666666,67.5,80.75,0.023030100845456467,0.0566589657228722,0.037694778661536824,0.0689087912808064,84
3000,0,1,0,0,1,46.208333333333336,156.5,0.027086542640483432,0.03292710493541114,0.024,45.25,47.16666666666667,78.25,78.0,0.021530903884016298,0.0344343229312948,0.025557931226740244,0.0318866233227846,85
3000,0,4,0,0,1,49.775000000000006,162.0,0.04590307184534006,0.07594645419112592,0.026,51.24999999999999,48.3,79.5,82.25,0.03651798761737443,0.04871859711372975,0.0620801386420605,0.08609597959390727,86
3000,0,5,0,0,1,51.625,157.75,0.042978540128337045,0.07722203660246363,0.01633333333333333,50.13333333333333,53.11666666666667,83.0,74.75,0.04507785035990731,0.042297682755935886,0.06902351063986546,0.0635260981332354,87
3000,0,4,0,0,1,49.45,165.75,0.026754900864109123,0.061392709424327355,0.024333333333333332,48.31666666666667,50.583333333333336,87.25,78.5,0.06076729176156295,0.0242539897687081,0.024007878159351355,0.052607991087207484,88
3000,0,4,0,0,1,46.825,155.25,0.05348537759140535,0.07231619383676476,0.012,47.266666666666666,46.38333333333333,78.5,76.75,0.05656547723912834,0.05102129787322698,0.05166972002617747,0.09295004557550963,89
3000,0,1,0,0,1,49.99166666666667,153.25,0.03591894148330644,0.066017465167018,0.026333333333333334,50.483333333333334,49.5,71.5,81.75,0.03695648673621156,0.030125980487919566,0.03953556097040244,0.05324186783036888,90
3000,0,3,0,0,1,48.391666666666666,156.5,0.03214576090858634,0.10980607066998775,0.03,45.11666666666667,51.66666666666667,80.0,76.5,0.027610307616532867,0.07863415715213444,0.17038186598314242,0.04409295212730758,91
3000,0,4,0,0,1,45.15,156.0,0.04121130276631966,0.06133776550310529,0.030333333333333334,45.0,45.300000000000004,75.75,80.25,0.03711283066245258,0.04276375432081476,0.06553962724505787,0.04879605902721636,92
3000,0,2,0,0,1,50.125,159.0,0.051902980318324354,0.04449027636216266,0.023,46.58333333333333,53.666666666666664,79.75,79.25,0.06719393532643286,0.044257502814270086,0.016890807864981577,0.046028713077572385,93
3000,0,4,0,0,1,52.84166666666666,160.25,0.05284043901774176,0.04752574772932825,0.02,55.85,49.833333333333336,77.5,82.5,0.039879924374004776,0.06580095366147877,0.061754125797856996,0.030209219383713896,94
3000,0,2,0,0,1,53.24166666666667,143.5,0.03131603768329281,0.0639012305726281,0.032,55.95,50.53333333333333,68.25,75.25,0.017466748296105176,0.0633126717847263,0.07258853822069783,0.04950164260993518,95
3000,0,4,0,0,1,48.74166666666667,164.0,0.062226573972640566,0.032170994125194266,0.021666666666666667,50.583333333333336,46.9,82.0,82.0,0.06209525189609195,0.06245091585341108,0.0216186923314737,0.04241356833970876,96
3000,0,3,0,0,1,49.75833333333333,151.0,0.06876992803356269,0.04892823129279697,0.013666666666666667,51.849999999999994,47.66666666666667,70.5,80.5,0.07266707340802053,0.0679675745741155,0.04116030260798173,0.05298248337634079,97
3000,0,2,0,0,1,52.65,160.5,0.037191402323998014,0.038105249506492356,0.036,53.766666666666666,51.53333333333333,77.0,83.25,0.020147699996480705,0.07767019535185166,0.04885202715028912,0.02497656819145086,98
3000,0,2,0,0,1,50.28333333333334,155.0,0.057711507828051914,0.04113089444673675,0.007333333333333333,48.266666666666666,52.300000000000004,70.25,84.5,0.07184800955810546,0.04963350683944989,0.04388045211907264,0.03671088132572082,99
3000,0,3,0,0,1,51.30833333333334,164.25,0.03771996777706369,0.06003744054042073,0.02266666666666667,50.4,52.21666666666667,83.75,80.25,0.0768433718264735,0.02568199730032222,0.05458971555251689,0.04441131091779645,100
3000,0,1,0,0,1,50.724999999999994,161.75,0.05940895447030465,0.05503717851995579,0.024,52.483333333333334,48.96666666666666,86.5,75.25,0.06871922692378894,0.039574026199838165,0.06914544674372819,0.03964026985476626,101
3000,0,3,0,0,1,50.416666666666664,156.75,0.060378743210585124,0.06422969638033045,0.01633333333333333,53.266666666666666,47.56666666666667,79.5,77.25,0.061193200029111494,0.05976790059669035,0.08476227263244623,0.04357772976473427,102
3000,0,2,0,0,1,49.125,151.5,0.042412977466871574,0.05546303873046575,0.014666666666666666,49.9,48.35,70.25,81.0,0.059864015983100156,0.031425286549246166,0.033982462133773234,0.028351476858829987,103
3000,0,2,0,0,1,51.175000000000004,158.25,0.0432858473620986,0.026182497445324256,0.012,52.233333333333334,50.11666666666667,80.5,77.75,0.03318038380053892,0.06349677448521798,0.02823714415328566,0.02315698410415267,104
3000,0,2,0,0,1,50.59166666666667,165.75,0.06976251795081088,0.03590728432291214,0.011666666666666667,51.74999999999999,49.43333333333334,85.0,80.75,0.06892029076622697,0.0701485387437452,0.031582903911541026,0.03947781733270543,105
3000,0,1,0,0,1,50.608333333333334,155.25,0.03939824800189834,0.0504890990545521,0.039,50.93333333333333,50.28333333333334,82.25,73.0,0.033775131233361254,0.05312526834862125,0.05080928135124253,0.05010057765685127,106
3000,0,6,0,0,1,50.96666666666667,161.0,0.04424706513519843,0.06950433994530407,0.019333333333333334,51.96666666666667,49.96666666666666,82.25,78.75,0.0400685071331451,0.05218632533909975,0.062421797103990595,0.06183050201066757,107
3000,0,6,0,0,1,51.0,161.0,0.06812119943335647,0.05006470739799387,0.028,48.03333333333333,53.96666666666666,74.0,86.75,0.061769263850301084,0.08082507059946722,0.047769707768477526,0.05230895341588462,108
3000,0,1,0,0,1,49.625,149.75,0.06369761973714029,0.052343064818573364,0.014333333333333333,48.75,50.5,77.75,72.0,0.07305498602678145,0.05070127766819419,0.06909924255979448,0.02921995532900933,109
3000,0,2,0,0,1,54.574999999999996,154.75,0.04044224814220187,0.06918385644140651,0.029333333333333333,54.85,54.300000000000004,76.5,78.25,0.07373000602573654,0.02570832252162094,0.02689697870820437,0.0676087961354243,110
3000,0,6,0,0,1,48.75833333333333,149.5,0.0644586224913024,0.052390333401420325,0.007,48.03333333333333,49.483333333333334,75.0,74.5,0.06534697314890454,0.06327415494783285,0.03921841215943201,0.06335746996800416,111
3000,0,2,0,0,1,51.90833333333333,157.75,0.09623244359247256,0.04680880468766768,0.019,47.833333333333336,55.98333333333333,83.25,74.5,0.12952405676676193,0.06831044544629442,0.05884957690652663,0.03325926163426404,112
3000,0,2,0,0,1,50.24999999999999,156.25,0.043215098710263904,0.03805378616880979,0.017,51.71666666666667,48.78333333333333,81.5,74.5,0.08185350739943661,0.018287093104346033,0.014244002703329893,0.0617827304839923,113
3000,0,2,0,0,1,54.86666666666666,152.25,0.035270285138064045,0.047236874138726424,0.018333333333333333,51.55,58.18333333333333,75.75,76.5,0.030887459168556643,0.04943018442416488,0.051430967129004905,0.039997567085134834,114
3000,0,3,0,0,1,53.45833333333333,159.25,0.023866397663465846,0.05593811141124936,0.033666666666666664,55.86666666666667,51.05,79.75,79.5,0.04850020428740356,0.014878387138515602,0.08639612725395258,0.024956120119776288,115
3000,0,2,0,0,1,53.1,162.0,0.04625374351634603,0.09028713447031111,0.010333333333333333,52.36666666666666,53.833333333333336,78.25,83.75,0.048154565608039324,0.036369468639540894,0.06718815753119685,0.08989475815751002,116
3000,0,3,0,0,1,53.71666666666667,162.0,0.032699620375062514,0.06842181488009388,0.023666666666666666,53.400000000000006,54.03333333333333,82.25,79.75,0.019930949134391526,0.04007707486967242,0.060634303396104754,0.0672127849477538,117
3000,0,3,0,0,1,49.675000000000004,155.25,0.04122464769435565,0.06513869002402124,0.015666666666666666,50.0,49.35,82.5,72.75,0.03859767183453406,0.043346435888826945,0.05366266768682059,0.07490303611875923,118
3000,0,5,0,0,1,51.416666666666664,156.5,0.043922929028974066,0.07127298411233653,0.027,49.18333333333334,53.65,78.75,77.75,0.03683585794268231,0.048795290400799655,0.04926862843658289,0.08949541016926084,119
3000,0,6,0,0,1,51.68333333333334,157.75,0.05262114766402125,0.040907433968416916,0.035,51.33333333333333,52.03333333333333,79.75,77.75,0.06552631417318176,0.04879739462426998,0.01833001058048679,0.04523467736322454,120
3000,0,5,0,0,1,51.24999999999999,169.5,0.035155962880604935,0.0568716872193682,0.03666666666666667,52.516666666666666,49.983333333333334,83.75,85.5,0.03315388795385412,0.038525308489039276,0.07408915740728056,0.023040147675045846,121
3000,0,1,0,0,1,48.825,155.0,0.025442981357052568,0.04056235128001198,0.036,46.1,51.55,77.25,77.75,0.04373375011957241,0.01993371365749841,0.04002732504844025,0.03905618693244357,122
3000,0,4,0,0,1,49.391666666666666,162.25,0.0460774857711435,0.03509894118823939,0.018333333333333333,47.41666666666667,51.366666666666674,86.25,76.0,0.04712864085396001,0.04231084672438436,0.042282793647037166,0.024573970890379247,123
3000,0,3,0,0,1,50.19166666666667,158.5,0.036825119884790904,0.06661834747448073,0.042666666666666665,50.63333333333333,49.75,72.75,85.75,0.057408923718202685,0.01491332870728803,0.06831203996136226,0.055655875881706715,124
3000,0,2,0,0,1,49.74166666666667,159.0,0.021734330472606346,0.08420815457100475,0.049,48.71666666666667,50.76666666666667,81.0,77.75,0.017362813428889207,0.03521317469073421,0.09906962040891341,0.06750603108535866,125
