context_label,episode_id,step,t_norm,delta_score,sprint_bits,position,possession
early_neutral,4,23,0.9923358880373209,0,[0],"[[-0.8274886608123779, -8.404941763728857e-05], [-0.08527004718780518, 0.11141564697027206], [-0.040687378495931625, -0.040753088891506195], [-0.09526273608207703, -0.02370135858654976], [-0.26205217838287354, 0.09460946917533875]]",False
early_neutral,4,24,0.9920026657780739,0,[0],"[[-0.8288240432739258, 0.00023497914662584662], [-0.08453191816806793, 0.11512088775634766], [-0.04338212311267853, -0.04203902184963226], [-0.09880110621452332, -0.015189421363174915], [-0.27323460578918457, 0.08908837288618088]]",False
early_neutral,4,25,0.991669443518827,0,[0],"[[-0.8326800465583801, 0.0008725788211449981], [-0.08375656604766846, 0.11780158430337906], [-0.04693504050374031, -0.044100090861320496], [-0.1019938662648201, -0.006577831692993641], [-0.2825850248336792, 0.08428630977869034]]",False
early_neutral,4,26,0.9913362212595801,0,[0],"[[-0.8380299210548401, 0.0012805451406165957], [-0.08362286537885666, 0.11877995729446411], [-0.05142007768154144, -0.046790771186351776], [-0.1016390323638916, 0.0018976364517584443], [-0.28764668107032776, 0.07949814200401306]]",False
early_neutral,4,27,0.9910029990003332,0,[0],"[[-0.8445454239845276, 0.001618003356270492], [-0.08361268043518066, 0.11894793063402176], [-0.05696312338113785, -0.049559783190488815], [-0.10020332038402557, 0.010421563871204853], [-0.29112744331359863, 0.07494015246629715]]",False
early_neutral,4,28,0.9906697767410862,0,[0],"[[-0.8520317077636719, 0.0019659127574414015], [-0.08361268043518066, 0.11894793063402176], [-0.0634746327996254, -0.0522475391626358], [-0.09882988035678864, 0.01912759244441986], [-0.29251882433891296, 0.0733112245798111]]",False
early_neutral,4,29,0.9903365544818394,0,[0],"[[-0.8600437641143799, 0.0022956172470003366], [-0.08361268043518066, 0.11894793063402176], [-0.0711115151643753, -0.05474932864308357], [-0.09753300249576569, 0.02797561325132847], [-0.29364386200904846, 0.0731695219874382]]",False
early_neutral,4,30,0.9900033322225925,0,[0],"[[-0.8690107464790344, 0.0026398722548037767], [-0.08361268043518066, 0.11894793063402176], [-0.07987597584724426, -0.05700482800602913], [-0.09650035202503204, 0.03694218769669533], [-0.29694512486457825, 0.07223716378211975]]",False
early_neutral,4,31,0.9896701099633456,0,[0],"[[-0.8788236379623413, 0.003048543119803071], [-0.08361268043518066, 0.11894793063402176], [-0.0889231339097023, -0.057918448001146317], [-0.09581470489501953, 0.046001631766557693], [-0.3009963035583496, 0.07111246138811111]]",False
early_neutral,4,32,0.9893368877040987,0,[0],"[[-0.8894519209861755, 0.0035245721228420734], [-0.08361268043518066, 0.11894793063402176], [-0.09834382683038712, -0.05733361095190048], [-0.09555037319660187, 0.05512959137558937], [-0.30520910024642944, 0.0695115327835083]]",False
early_neutral,4,33,0.9890036654448517,0,[0],"[[-0.9003819227218628, 0.004068637266755104], [-0.08361268043518066, 0.11894793063402176], [-0.10837972164154053, -0.05621274188160896], [-0.09581588953733444, 0.06430242955684662], [-0.3093089163303375, 0.06733829528093338]]",False
early_neutral,4,34,0.9886704431856048,0,[0],"[[-0.911933422088623, 0.0047017293982207775], [-0.08337860554456711, 0.12002693116664886], [-0.11890660226345062, -0.05452120676636696], [-0.09663965553045273, 0.07349485903978348], [-0.31242483854293823, 0.06499620527029037]]",False
early_neutral,4,35,0.9883372209263579,0,[0],"[[-0.924057126045227, 0.005405085626989603], [-0.0829610526561737, 0.12290213257074356], [-0.12941306829452515, -0.052561789751052856], [-0.09815148264169693, 0.08267561346292496], [-0.3142542243003845, 0.0647786408662796]]",False
early_neutral,4,36,0.988003998667111,0,[0],"[[-0.9366600513458252, 0.0061782002449035645], [-0.08278806507587433, 0.12678900361061096], [-0.14044104516506195, -0.050273191183805466], [-0.10036910325288773, 0.0918148010969162], [-0.31511837244033813, 0.06538248807191849]]",False
early_neutral,4,37,0.987670776407864,0,[0],"[[-0.9490898847579956, 0.00698431208729744], [-0.0827537551522255, 0.13156414031982422], [-0.15196073055267334, -0.04772983491420746], [-0.10341331362724304, 0.10086680203676224], [-0.3142106533050537, 0.06684313714504242]]",False
early_neutral,4,38,0.9873375541486171,0,[0],"[[-0.9604113698005676, 0.007764589972794056], [-0.08273540437221527, 0.13717865943908691], [-0.16383540630340576, -0.04488694667816162], [-0.10734514892101288, 0.10978400707244873], [-0.31224802136421204, 0.06921041756868362]]",False
early_neutral,4,39,0.9870043318893702,0,[0],"[[-0.9716885685920715, 0.008587123826146126], [-0.0827326849102974, 0.14315952360630035], [-0.17595916986465454, -0.04177477955818176], [-0.11233065277338028, 0.11835738271474838], [-0.3107399344444275, 0.07225286215543747]]",False
early_neutral,4,40,0.9866711096301233,0,[0],"[[-0.9801924228668213, 0.00932807195931673], [-0.08273154497146606, 0.1491403877735138], [-0.18823517858982086, -0.038401152938604355], [-0.11911984533071518, 0.12500186264514923], [-0.3121308982372284, 0.07412675768136978]]",False
early_neutral,4,41,0.9863378873708764,0,[0],"[[-0.9847449064254761, 0.009923500940203667], [-0.08273126184940338, 0.15512123703956604], [-0.20058119297027588, -0.03476664051413536], [-0.1284751296043396, 0.1294228583574295], [-0.3161766529083252, 0.07482468336820602]]",False
early_neutral,4,42,0.9860046651116294,0,[0],"[[-0.9873645901679993, 0.01031755656003952], [-0.0827312096953392, 0.16110210120677948], [-0.21294710040092468, -0.030896393582224846], [-0.13900478184223175, 0.1334117203950882], [-0.32096368074417114, 0.07476608455181122]]",False
early_neutral,4,43,0.9856714428523825,0,[0],"[[-0.9878694415092468, 0.010331958532333374], [-0.08271855115890503, 0.16621236503124237], [-0.22527563571929932, -0.026786701753735542], [-0.15043757855892181, 0.1369813233613968], [-0.32494688034057617, 0.07332749664783478]]",False
early_neutral,4,44,0.9853382205931356,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08269897848367691, 0.16777096688747406], [-0.23754891753196716, -0.02247069776058197], [-0.16253156960010529, 0.140206977725029], [-0.32835865020751953, 0.0718039870262146]]",False
early_neutral,4,45,0.9850049983338887,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08269897848367691, 0.16777096688747406], [-0.24975170195102692, -0.017971696332097054], [-0.17513950169086456, 0.14309847354888916], [-0.33165353536605835, 0.07252217829227448]]",False
early_neutral,4,46,0.9846717760746417,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08269897848367691, 0.16777096688747406], [-0.26187261939048767, -0.013307548128068447], [-0.18815398216247559, 0.145661860704422], [-0.33432286977767944, 0.07524142414331436]]",False
early_neutral,4,47,0.9843385538153949,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08268540352582932, 0.16870717704296112], [-0.2739461064338684, -0.008538143709301949], [-0.20139150321483612, 0.14813420176506042], [-0.33519527316093445, 0.07908619940280914]]",False
early_neutral,4,48,0.984005331556148,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08266089856624603, 0.17134946584701538], [-0.28596892952919006, -0.0036753821186721325], [-0.21479618549346924, 0.1505374014377594], [-0.33533215522766113, 0.08320967853069305]]",False
early_neutral,4,49,0.9836721092969011,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08265155553817749, 0.17496813833713531], [-0.29798924922943115, 0.001219579833559692], [-0.22828324139118195, 0.15299056470394135], [-0.3359185457229614, 0.08687877655029297]]",False
early_neutral,4,50,0.9833388870376542,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08264825493097305, 0.17953850328922272], [-0.3100339472293854, 0.006111323367804289], [-0.24179738759994507, 0.15556080639362335], [-0.33706584572792053, 0.08950304239988327]]",False
early_neutral,4,51,0.9830056647784072,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08264671266078949, 0.1849740445613861], [-0.3221355080604553, 0.01095991488546133], [-0.2552947700023651, 0.1582944244146347], [-0.33785420656204224, 0.08937083929777145]]",False
early_neutral,4,52,0.9826724425191603,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08425687253475189, 0.19046525657176971], [-0.33437854051589966, 0.01566869579255581], [-0.2686944007873535, 0.1613108068704605], [-0.3400791883468628, 0.08746983855962753]]",False
early_neutral,4,53,0.9823392202599134,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.08948943018913269, 0.19511519372463226], [-0.346613347530365, 0.02017385885119438], [-0.2819942831993103, 0.16456931829452515], [-0.34302037954330444, 0.08493728935718536]]",False
early_neutral,4,54,0.9820059980006665,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.09595531225204468, 0.19936582446098328], [-0.35644832253456116, 0.023701589554548264], [-0.29547083377838135, 0.16755133867263794], [-0.34717613458633423, 0.08183439821004868]]",False
early_neutral,4,55,0.9816727757414195,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.10244271904230118, 0.20360255241394043], [-0.36301809549331665, 0.024819888174533844], [-0.30917465686798096, 0.17010009288787842], [-0.35265034437179565, 0.07834549993276596]]",False
early_neutral,4,56,0.9813395534821726,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.10894675552845001, 0.20782840251922607], [-0.36861443519592285, 0.023652000352740288], [-0.3229590654373169, 0.17249572277069092], [-0.3594053387641907, 0.07464435696601868]]",False
early_neutral,4,57,0.9810063312229257,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.11643438041210175, 0.21050864458084106], [-0.3728012442588806, 0.02068806253373623], [-0.33667030930519104, 0.17508698999881744], [-0.36738473176956177, 0.07089654356241226]]",False
early_neutral,4,58,0.9806731089636788,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.12538430094718933, 0.2110653817653656], [-0.3763011693954468, 0.017530115321278572], [-0.3503192067146301, 0.1778314858675003], [-0.3761252462863922, 0.06764432787895203]]",False
early_neutral,4,59,0.9803398867044318,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.13457539677619934, 0.2110876441001892], [-0.38076499104499817, 0.0173189714550972], [-0.36399900913238525, 0.1805231124162674], [-0.38602274656295776, 0.0650053471326828]]",False
early_neutral,4,60,0.9800066644451849,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.14376655220985413, 0.21109700202941895], [-0.38588500022888184, 0.019199278205633163], [-0.37769320607185364, 0.18312965333461761], [-0.3969421684741974, 0.06312819570302963]]",False
early_neutral,4,61,0.979673442185938,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.1529577225446701, 0.2110992819070816], [-0.3917942941188812, 0.021913448348641396], [-0.38934990763664246, 0.18529409170150757], [-0.40638312697410583, 0.06338389217853546]]",False
early_neutral,4,62,0.9793402199266911,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.16214889287948608, 0.21109972894191742], [-0.3985350728034973, 0.02528243139386177], [-0.39830031991004944, 0.18680518865585327], [-0.41266700625419617, 0.06640195846557617]]",False
early_neutral,4,63,0.9790069976674441,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.17134007811546326, 0.21109992265701294], [-0.4058404564857483, 0.028915511444211006], [-0.40604060888290405, 0.18796268105506897], [-0.4182596206665039, 0.07090555876493454]]",False
early_neutral,4,64,0.9786737754081972,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.18053124845027924, 0.21109992265701294], [-0.4136860966682434, 0.03202531114220619], [-0.4130382537841797, 0.1885850876569748], [-0.4234387278556824, 0.07638602703809738]]",False
early_neutral,4,65,0.9783405531489503,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.18972241878509521, 0.21109992265701294], [-0.42175528407096863, 0.03449901565909386], [-0.42138564586639404, 0.1889113187789917], [-0.42807772755622864, 0.08146201074123383]]",False
early_neutral,4,66,0.9780073308897035,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.1989136040210724, 0.21109992265701294], [-0.4272923469543457, 0.03485269844532013], [-0.42985397577285767, 0.1888790875673294], [-0.43311193585395813, 0.08315442502498627]]",False
early_neutral,4,67,0.9776741086304566,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.20810477435588837, 0.21109992265701294], [-0.42999809980392456, 0.0323166660964489], [-0.4362788498401642, 0.18866336345672607], [-0.43932464718818665, 0.08246026933193207]]",False
early_neutral,4,68,0.9773408863712096,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.21729595959186554, 0.21109992265701294], [-0.43249091506004333, 0.028675159439444542], [-0.44268688559532166, 0.1882912665605545], [-0.4466715157032013, 0.08104981482028961]]",False
early_neutral,4,69,0.9770076641119627,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.22648712992668152, 0.21109992265701294], [-0.43543174862861633, 0.025034552440047264], [-0.44909417629241943, 0.18791227042675018], [-0.45485973358154297, 0.07883065938949585]]",False
early_neutral,4,70,0.9766744418527158,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.2356783151626587, 0.21109992265701294], [-0.4393632411956787, 0.022723902016878128], [-0.45551133155822754, 0.18761178851127625], [-0.46340206265449524, 0.07640180736780167]]",False
early_neutral,4,71,0.9763412195934689,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.24486948549747467, 0.21109992265701294], [-0.4451555609703064, 0.021160895004868507], [-0.46198585629463196, 0.18739373981952667], [-0.4728228449821472, 0.07408860325813293]]",False
early_neutral,4,72,0.9760079973342219,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.25406065583229065, 0.21109992265701294], [-0.45174798369407654, 0.020630236715078354], [-0.46877551078796387, 0.1872682273387909], [-0.4823920726776123, 0.07221253961324692]]",False
early_neutral,4,73,0.975674775074975,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.26325181126594543, 0.21109992265701294], [-0.4590805768966675, 0.02231939323246479], [-0.4764193594455719, 0.18724298477172852], [-0.4909338355064392, 0.07271695137023926]]",False
early_neutral,4,74,0.9753415528157281,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.2724429965019226, 0.21109992265701294], [-0.4668533504009247, 0.025176169350743294], [-0.4847588539123535, 0.1873420625925064], [-0.4996996819972992, 0.07446667551994324]]",False
early_neutral,4,75,0.9750083305564812,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.2816341817378998, 0.21109992265701294], [-0.4752512276172638, 0.028590694069862366], [-0.4940057396888733, 0.18753087520599365], [-0.5091723203659058, 0.07510560750961304]]",False
early_neutral,4,76,0.9746751082972342,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.29082533717155457, 0.21109992265701294], [-0.48408302664756775, 0.03250349313020706], [-0.5040967464447021, 0.1877855658531189], [-0.5194424986839294, 0.0743594765663147]]",False
early_neutral,4,77,0.9743418860379873,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3000165522098541, 0.21109992265701294], [-0.4912905693054199, 0.03518214449286461], [-0.5147891640663147, 0.1881079375743866], [-0.5301134586334229, 0.07337816804647446]]",False
early_neutral,4,78,0.9740086637787404,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3092077076435089, 0.21109992265701294], [-0.49561482667922974, 0.034787192940711975], [-0.5258273482322693, 0.18852609395980835], [-0.5411496758460999, 0.07241987437009811]]",False
early_neutral,4,79,0.9736754415194935,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3183988928794861, 0.21109992265701294], [-0.4983886480331421, 0.03216174617409706], [-0.5372572541236877, 0.18903785943984985], [-0.5528406500816345, 0.07147374004125595]]",False
early_neutral,4,80,0.9733422192602466,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.32759007811546326, 0.21109992265701294], [-0.5012363195419312, 0.028527813032269478], [-0.5465865731239319, 0.18972726166248322], [-0.5651639699935913, 0.07094147056341171]]",False
early_neutral,4,81,0.9730089970009996,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.33678126335144043, 0.21109992265701294], [-0.5036341547966003, 0.024748461320996284], [-0.5556405782699585, 0.19075217843055725], [-0.577964723110199, 0.07123810052871704]]",False
early_neutral,4,82,0.9726757747417527,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3459724187850952, 0.21109992265701294], [-0.5073811411857605, 0.023514235392212868], [-0.5628963708877563, 0.19166409969329834], [-0.59104323387146, 0.07222745567560196]]",False
early_neutral,4,83,0.9723425524825058,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3551636338233948, 0.21109992265701294], [-0.5122328996658325, 0.024955829605460167], [-0.5692570805549622, 0.19229166209697723], [-0.6041738390922546, 0.07408972829580307]]",False
early_neutral,4,84,0.9720093302232589,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.36435481905937195, 0.21109992265701294], [-0.5176392197608948, 0.027558336034417152], [-0.5756481885910034, 0.1927717626094818], [-0.6165801286697388, 0.07648354768753052]]",False
early_neutral,4,85,0.971676107964012,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3732738196849823, 0.21110518276691437], [-0.5239366888999939, 0.030821217224001884], [-0.5820603370666504, 0.1931130290031433], [-0.625339686870575, 0.07789814472198486]]",False
early_neutral,4,86,0.9713428857047651,0,[0],"[[-0.9879509210586548, 0.010328546166419983], [-0.3780581057071686, 0.21116621792316437], [-0.5304362773895264, 0.034269779920578], [-0.5884932279586792, 0.19331838190555573], [-0.6317600607872009, 0.07812786102294922]]",False
early_neutral,4,87,0.9710096634455182,0,[0],"[[-0.987946629524231, 0.010371517390012741], [-0.37828320264816284, 0.21117067337036133], [-0.5364679098129272, 0.03510581701993942], [-0.5949913263320923, 0.1935063749551773], [-0.6381683945655823, 0.07779734581708908]]",False
early_neutral,4,88,0.9706764411862713,0,[0],"[[-0.9878664016723633, 0.012256969697773457], [-0.37828320264816284, 0.21117067337036133], [-0.542693555355072, 0.03408251702785492], [-0.602159857749939, 0.1937681883573532], [-0.6444399356842041, 0.07687868177890778]]",False
early_neutral,4,89,0.9703432189270244,0,[0],"[[-0.9879751801490784, 0.014440428465604782], [-0.37828320264816284, 0.21117067337036133], [-0.5489082336425781, 0.03300489857792854], [-0.6084814667701721, 0.19422875344753265], [-0.6505921483039856, 0.07565432041883469]]",False
early_neutral,4,90,0.9700099966677774,0,[0],"[[-0.9882099032402039, 0.0159364752471447], [-0.37828320264816284, 0.21117067337036133], [-0.5552493333816528, 0.032305408269166946], [-0.6146296262741089, 0.1950145959854126], [-0.6567013263702393, 0.07451553642749786]]",False
early_neutral,4,91,0.9696767744085305,0,[0],"[[-0.9884843826293945, 0.01660567708313465], [-0.37828320264816284, 0.21117067337036133], [-0.5613901019096375, 0.032491616904735565], [-0.6212480068206787, 0.196109801530838], [-0.6619974374771118, 0.07454264909029007]]",False
early_neutral,4,92,0.9693435521492836,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.37828320264816284, 0.21117067337036133], [-0.56724613904953, 0.03383121266961098], [-0.6291306614875793, 0.19737090170383453], [-0.6669763922691345, 0.07555501908063889]]",False
early_neutral,4,93,0.9690103298900367,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.37828320264816284, 0.21117067337036133], [-0.5732388496398926, 0.035129614174366], [-0.6379874348640442, 0.19872410595417023], [-0.6729456782341003, 0.07584232091903687]]",False
early_neutral,4,94,0.9686771076307897,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.37828320264816284, 0.21117067337036133], [-0.577594518661499, 0.03413572534918785], [-0.6469482779502869, 0.20005467534065247], [-0.6788936853408813, 0.07478981465101242]]",False
early_neutral,4,95,0.9683438853715428,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.3799014985561371, 0.21144896745681763], [-0.5811684131622314, 0.03125742822885513], [-0.6559194326400757, 0.2013551890850067], [-0.6844351291656494, 0.07353033870458603]]",False
early_neutral,4,96,0.9680106631122959,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.38426896929740906, 0.21194753050804138], [-0.5852773785591125, 0.029394272714853287], [-0.6635775566101074, 0.20253770053386688], [-0.6855971813201904, 0.07326753437519073]]",False
early_neutral,4,97,0.967677440853049,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.3902304172515869, 0.21215499937534332], [-0.5900526642799377, 0.03035653941333294], [-0.6716077327728271, 0.2041248083114624], [-0.6855971813201904, 0.07326753437519073]]",False
early_neutral,4,98,0.967344218593802,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.3975677490234375, 0.2121962159872055], [-0.5956169962882996, 0.0322185643017292], [-0.6801453232765198, 0.20619408786296844], [-0.684965968132019, 0.07506592571735382]]",False
early_neutral,4,99,0.9670109963345551,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.40619397163391113, 0.2122182548046112], [-0.6014081835746765, 0.03404225781559944], [-0.6855588555335999, 0.2078493982553482], [-0.6837277412414551, 0.07813972234725952]]",False
early_neutral,4,100,0.9666777740753082,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.4153851568698883, 0.21222153306007385], [-0.6070785522460938, 0.035754188895225525], [-0.6866043210029602, 0.2083190381526947], [-0.6821045875549316, 0.08168146014213562]]",False
early_neutral,4,101,0.9663445518160613,0,[0],"[[-0.9885156154632568, 0.016656171530485153], [-0.4245763421058655, 0.2122229039669037], [-0.610693633556366, 0.03565853461623192], [-0.6857627034187317, 0.20785443484783173], [-0.6817458868026733, 0.08244998008012772]]",False
