context_label,episode_id,step,t_norm,delta_score,sprint_bits,position,possession
early_neutral,5,0,1.0,0,[0],"[[-1.0110293626785278, -0.0], [0.0, 0.02032535709440708], [0.0, -0.02032535709440708], [-0.10110294073820114, -0.10162678360939026], [-0.10110294073820114, 0.10162678360939026]]",False
early_neutral,5,1,0.9996667777407531,0,[0],"[[-1.0110293626785278, -0.0], [5.468565045241292e-10, 0.018993355333805084], [0.0, -0.02032535709440708], [-0.10110925137996674, -0.10160662978887558], [-0.10124944895505905, 0.10179129242897034]]",False
early_neutral,5,2,0.9993335554815062,0,[0],"[[-1.0081888437271118, 2.071887453269916e-11], [1.3364466200371794e-09, 0.016001025214791298], [0.0, -0.02032535709440708], [-0.10150890797376633, -0.0997762680053711], [-0.10278235375881195, 0.10371892899274826]]",False
early_neutral,5,3,0.9990003332222592,0,[0],"[[-1.0032682418823242, 4.112957543989104e-11], [1.5751088211501951e-09, 0.012255201116204262], [6.289196608122438e-05, -0.02104971744120121], [-0.10021314769983292, -0.09739154577255249], [-0.10465690493583679, 0.10654819011688232]]",False
early_neutral,5,4,0.9986671109630123,0,[0],"[[-0.9968275427818298, -2.1916501946606104e-10], [-2.8788061712248236e-08, 0.007690755184739828], [0.00039175929850898683, -0.023426741361618042], [-0.09538932144641876, -0.09692426770925522], [-0.10678514093160629, 0.11025330424308777]]",False
early_neutral,5,5,0.9983338887037654,0,[0],"[[-0.9889967441558838, -7.450555727928077e-10], [5.335726382327266e-05, 0.00382002885453403], [0.001083966577425599, -0.026477627456188202], [-0.08951525390148163, -0.09829394519329071], [-0.1091337725520134, 0.11454109102487564]]",False
early_neutral,5,6,0.9980006664445185,0,[0],"[[-0.9799808859825134, -9.549264712305217e-10], [7.237085810629651e-05, -0.0012897724518552423], [0.0014205204788595438, -0.029546983540058136], [-0.08424174785614014, -0.10165755450725555], [-0.11161317676305771, 0.11929436773061752]]",False
early_neutral,5,7,0.9976674441852715,0,[0],"[[-0.9704952239990234, -1.1592469206789247e-09], [7.237024692585692e-05, -0.005875378847122192], [0.0005415455671027303, -0.03027939610183239], [-0.07897844165563583, -0.1060711145401001], [-0.11426494270563126, 0.12459656596183777]]",False
early_neutral,5,8,0.9973342219260246,0,[0],"[[-0.9601738452911377, -1.2619646438949417e-09], [-0.0004262620641384274, -0.009334199130535126], [-0.0001549486187286675, -0.030718063935637474], [-0.07451196014881134, -0.11151102930307388], [-0.11733689904212952, 0.13037638366222382]]",True
early_neutral,5,9,0.9970009996667777,0,[0],"[[-0.9492757320404053, -1.4202270470775602e-09], [-0.0015047804918140173, -0.011487066745758057], [2.7053363737650216e-05, -0.030806628987193108], [-0.07224376499652863, -0.11805805563926697], [-0.12094811350107193, 0.13663546741008759]]",True
early_neutral,5,10,0.9966677774075309,0,[0],"[[-0.9381436109542847, -1.5461611990730262e-09], [-0.0023145817685872316, -0.011693915352225304], [0.00021280717919580638, -0.030819879844784737], [-0.07045192271471024, -0.12499407678842545], [-0.12489025294780731, 0.1431330293416977]]",True
early_neutral,5,11,0.996334555148284,0,[0],"[[-0.9263702630996704, -1.5944345843621477e-09], [-0.0040233745239675045, -0.010094859637320042], [0.000432592787547037, -0.030539531260728836], [-0.06851150840520859, -0.13208159804344177], [-0.12913891673088074, 0.14987540245056152]]",True
early_neutral,5,12,0.996001332889037,0,[0],"[[-0.9140385389328003, -2.3089503642381715e-09], [-0.005950108170509338, -0.007453847676515579], [0.0007865765364840627, -0.03027447685599327], [-0.06635220348834991, -0.13957861065864563], [-0.1337384581565857, 0.1569737046957016]]",True
early_neutral,5,13,0.9956681106297901,0,[0],"[[-0.9012558460235596, -2.69092770288637e-09], [-0.008280194364488125, -0.003721259068697691], [0.0011660326272249222, -0.03066299855709076], [-0.06386996805667877, -0.14742113649845123], [-0.1386050283908844, 0.16439808905124664]]",True
early_neutral,5,14,0.9953348883705432,0,[0],"[[-0.8881267309188843, -3.3175402425200673e-09], [-0.01035294122993946, 0.00041892746230587363], [0.001324813230894506, -0.031159870326519012], [-0.0608794130384922, -0.15550430119037628], [-0.14370790123939514, 0.17207443714141846]]",False
early_neutral,5,15,0.9950016661112963,0,[0],"[[-0.8747334480285645, -3.762064881840388e-09], [-0.012752423994243145, 0.0031578720081597567], [0.001544778817333281, -0.03190857544541359], [-0.05678992345929146, -0.16344404220581055], [-0.14897601306438446, 0.1799507886171341]]",False
early_neutral,5,16,0.9946684438520493,0,[0],"[[-0.8611542582511902, 0.00010211197513854131], [-0.012044022791087627, 0.005542457103729248], [0.0021185865625739098, -0.03263216093182564], [-0.050002750009298325, -0.16941151022911072], [-0.15436315536499023, 0.18798309564590454]]",False
early_neutral,5,17,0.9943352215928024,0,[0],"[[-0.8481062650680542, 0.0018490717047825456], [-0.010713398456573486, 0.007847372442483902], [0.004641932900995016, -0.0343039333820343], [-0.0404512956738472, -0.17366157472133636], [-0.15994736552238464, 0.19610358774662018]]",True
early_neutral,5,18,0.9940019993335555,0,[0],"[[-0.8366109132766724, 0.005526645574718714], [-0.01006720494478941, 0.009163804352283478], [0.008185388520359993, -0.03669500723481178], [-0.02992972359061241, -0.17766912281513214], [-0.16607694327831268, 0.20416830480098724]]",True
early_neutral,5,19,0.9936687770743086,0,[0],"[[-0.824578046798706, 0.008740059100091457], [-0.009572775103151798, 0.010154151357710361], [0.012651207856833935, -0.03962034732103348], [-0.018583079800009727, -0.1813104897737503], [-0.17262597382068634, 0.21204403042793274]]",True
